	0	1
Earnings Date	2020-10-21 00:00:00	2020-10-26 00:00:00
Earnings Average	0.45	0.45
Earnings Low	0.42	0.42
Earnings High	0.53	0.53
Revenue Average	1055310000	1055310000
Revenue Low	1030000000	1030000000
Revenue High	1076200000	1076200000
