	0	1
Earnings Date	2020-11-05 00:00:00	2020-11-09 00:00:00
Earnings Average	2.19	2.19
Earnings Low	2.06	2.06
Earnings High	2.44	2.44
Revenue Average	2249260000	2249260000
Revenue Low	2184000000	2184000000
Revenue High	2420000000	2420000000
