	0	1
Earnings Date	2020-11-05 00:00:00	2020-11-09 00:00:00
Earnings Average	0.91	0.91
Earnings Low	0.83	0.83
Earnings High	1	1
Revenue Average	1621600000	1621600000
Revenue Low	1576300000	1576300000
Revenue High	1666020000	1666020000
