	0	1
Earnings Date	2020-10-22 00:00:00	2020-10-26 00:00:00
Earnings Average	1.45	1.45
Earnings Low	1.36	1.36
Earnings High	1.57	1.57
Revenue Average	4405260000	4405260000
Revenue Low	4260690000	4260690000
Revenue High	4489000000	4489000000
