	0	1
Earnings Date	2020-10-21 00:00:00	2020-10-26 00:00:00
Earnings Average	-2.22	-2.22
Earnings Low	-4.77	-4.77
Earnings High	-0.3	-0.3
Revenue Average	14904900000	14904900000
Revenue Low	12529000000	12529000000
Revenue High	18302600000	18302600000
