Date	Firm	To Grade	From Grade	Action
2016-01-27 11:02:52	Deutsche Bank	Buy		main
2016-01-28 03:14:04	Jefferies	Hold		main
2016-02-26 06:52:28	RBC Capital	Sector Perform		main
2016-04-18 06:25:13	Citigroup	Neutral		main
2016-04-27 07:11:31	CLSA	Underperform	Outperform	down
2016-06-28 06:31:16	JP Morgan	Neutral	Overweight	down
2016-07-27 11:39:28	Barclays	Equal-Weight		main
2016-08-12 07:43:24	Deutsche Bank	Sell		main
2016-10-03 11:03:24	Citigroup	Buy	Neutral	up
2017-03-06 12:40:00	Jefferies	Buy	Hold	up
2017-09-13 12:37:43	Cowen & Co.	Outperform	Market Perform	up
2017-09-13 14:40:43	Nomura	Buy		main
2017-09-13 19:42:26	Citigroup	Buy		main
2017-09-14 17:16:16	Barclays	Underweight		main
2017-10-12 13:01:08	Credit Suisse	Outperform		main
2017-10-27 19:23:26	UBS	Buy		main
2017-11-03 15:37:25	Credit Suisse	Outperform		main
2017-11-03 18:33:30	UBS	Buy		main
2018-01-31 14:18:10	Barclays	Equal-Weight	Underweight	up
2018-02-02 13:37:29	Nomura	Buy	Buy	main
2018-02-02 15:14:44	Barclays	Equal-Weight	Equal-Weight	main
2018-04-04 10:54:52	HSBC	Buy	Hold	up
2018-04-10 12:57:48	Citigroup	Buy	Buy	main
2018-04-10 15:50:21	Bank of America	Buy	Buy	main
2018-05-04 12:34:55	Citigroup	Buy	Buy	main
2018-05-04 13:40:24	Deutsche Bank	Buy	Buy	main
2018-05-04 14:00:23	Credit Suisse	Outperform	Outperform	main
2018-05-05 13:32:16	Argus	Hold	Buy	down
2018-08-02 14:07:42	UBS	Buy	Buy	main
2018-08-06 12:18:43	Barclays	Equal-Weight	Equal-Weight	main
2018-09-21 10:58:09	Citigroup	Buy	Buy	main
2018-09-26 11:43:32	Nomura	Neutral	Buy	down
2018-10-11 12:04:46	Citigroup	Buy	Buy	main
2018-11-02 15:14:44	BMO Capital	Outperform	Outperform	main
2018-11-02 16:13:25	Nomura	Neutral	Neutral	main
2018-11-02 17:30:30	JP Morgan	Overweight	Overweight	main
2019-02-01 11:26:41	JP Morgan	Neutral	Overweight	down
2019-02-06 12:32:50	Cowen & Co.	Market Perform	Outperform	down
2019-02-26 13:11:31	BMO Capital	Outperform	Outperform	main
2019-04-02 12:09:00	BMO Capital	Outperform	Outperform	main
2019-04-02 12:35:48	Citigroup	Neutral	Buy	down
2019-04-03 12:34:35	Citigroup	Neutral	Buy	down
2019-04-11 14:10:21	Nomura	Neutral	Neutral	main
2019-04-16 11:07:53	RBC Capital	Sector Perform	Top Pick	down
2019-04-23 15:02:53	BMO Capital	Outperform	Outperform	main
2019-05-07 12:04:16	Barclays	Equal-Weight	Equal-Weight	main
2019-05-10 12:38:41	BMO Capital	Outperform		main
2019-05-20 12:32:07	Morgan Stanley	Overweight		main
2019-06-03 14:33:33	Morgan Stanley	Overweight		main
2019-06-12 13:07:34	Deutsche Bank	Buy		main
2019-06-13 12:25:40	Nomura	Neutral		main
2019-08-02 14:15:14	Bank of America	Buy		reit
2019-08-02 14:31:21	Citi	Buy		main
2019-08-30 10:18:33	Exane BNP Paribas	Outperform	Neutral	up
2019-09-04 11:50:06	Morgan Stanley	Overweight		main
2019-10-02 12:45:26	UBS	Buy		main
2019-10-09 12:39:43	Citigroup	Buy		main
2019-10-11 13:09:10	SunTrust Robinson Humphrey	Hold		main
2019-11-01 12:40:25	Deutsche Bank	Buy		main
2019-11-11 14:10:10	Bank of America	Buy		main
2019-12-06 14:44:18	Vertical Research	Buy	Hold	up
2019-12-17 12:34:55	UBS	Buy		main
2019-12-18 13:37:17	DZ Bank	Buy	Hold	up
2020-01-14 13:53:57	BMO Capital	Outperform		main
2020-01-23 13:51:17	B of A Securities	Buy		reit
2020-01-30 18:25:27	CFRA	Buy		main
2020-01-31 15:33:59	SunTrust Robinson Humphrey	Hold		main
2020-02-03 13:33:07	Citigroup	Buy		main
2020-02-03 15:08:25	RBC Capital	Sector Perform		main
2020-03-10 11:14:41	UBS	Buy		main
2020-03-11 12:05:08	Citigroup	Buy		main
2020-03-12 13:11:47	Deutsche Bank	Buy		main
2020-03-16 14:04:54	UBS	Buy		main
2020-04-08 14:58:40	UBS	Buy		main
2020-04-09 12:18:24	Citigroup	Buy		main
2020-04-13 10:33:30	Stephens & Co.	Overweight		main
2020-04-16 13:36:24	Deutsche Bank	Buy		main
2020-04-20 09:27:48	JP Morgan	Overweight	Neutral	up
2020-04-27 15:02:59	B of A Securities	Buy		main
2020-05-05 16:39:49	CFRA	Buy		main
2020-05-06 09:50:05	KeyBanc	Overweight		main
2020-05-06 11:59:01	Deutsche Bank	Buy		main
2020-05-06 13:24:15	UBS	Buy		main
2020-05-06 15:55:06	SunTrust Robinson Humphrey	Hold		main
2020-05-21 15:36:02	UBS	Buy		main
2020-06-19 11:45:44	Wells Fargo	Overweight		main
2020-06-25 08:51:15	RBC Capital	Outperform	Sector Perform	up
2020-07-13 09:08:11	KeyBanc	Overweight		main
2020-07-31 08:46:24	KeyBanc	Overweight		main
2020-07-31 11:22:45	Citigroup	Buy		main
2020-08-03 10:27:17	Stephens & Co.	Equal-Weight	Overweight	down
2020-08-04 13:46:13	Deutsche Bank	Buy		main
