	0	1
Earnings Date	2020-10-29 00:00:00	2020-11-02 00:00:00
Earnings Average	0.73	0.73
Earnings Low	0.7	0.7
Earnings High	0.8	0.8
Revenue Average	4972040000	4972040000
Revenue Low	4889000000	4889000000
Revenue High	5146660000	5146660000
