	0	1
Earnings Date	2020-11-18 00:00:00	2020-11-23 00:00:00
Earnings Average	1.5	1.5
Earnings Low	1.13	1.13
Earnings High	1.91	1.91
Revenue Average	20624300000	20624300000
Revenue Low	20187000000	20187000000
Revenue High	21307000000	21307000000
