Date	Firm	To Grade	From Grade	Action
2019-06-17 10:37:47	Deutsche Bank	Buy	Hold	up
2019-08-09 11:46:13	RBC Capital	Outperform	Sector Perform	up
2019-08-19 10:51:04	Citi	Buy	Neutral	up
2019-10-09 12:38:00	Citigroup	Buy		main
2019-10-11 13:06:10	SunTrust Robinson Humphrey	Hold		main
2019-11-01 10:24:12	JP Morgan	Neutral	Overweight	down
2019-12-19 12:36:55	UBS	Buy		main
2020-01-17 11:32:56	JP Morgan	Underweight	Neutral	down
2020-01-23 12:36:16	Bernstein	Outperform	Market Perform	up
2020-01-23 12:38:49	Loop Capital	Sell	Hold	down
2020-01-31 11:27:03	JP Morgan	Neutral	Underweight	up
2020-02-05 09:58:58	Susquehanna	Neutral	Positive	down
2020-03-19 10:32:59	Edward Jones	Buy	Hold	up
2020-03-30 19:08:09	Morgan Stanley	Equal-Weight		main
2020-03-31 11:17:28	Susquehanna	Positive	Neutral	up
2020-04-01 10:37:43	Exane BNP Paribas	Outperform	Neutral	up
2020-04-17 11:44:53	B of A Securities	Neutral	Buy	down
2020-04-17 11:58:15	Loop Capital	Hold	Sell	up
2020-05-05 12:34:14	Credit Suisse	Neutral		main
2020-05-08 11:42:28	Citigroup	Buy		main
2020-05-11 11:45:07	B of A Securities	Underperform	Neutral	down
2020-05-11 12:03:00	RBC Capital	Outperform		main
2020-05-11 15:32:35	Barclays	Equal-Weight		main
2020-06-02 12:02:39	Morgan Stanley	Equal-Weight		main
2020-07-13 16:02:30	B of A Securities	Buy	Underperform	up
2020-08-07 13:57:19	Credit Suisse	Neutral		main
2020-08-10 13:30:47	B of A Securities	Neutral	Buy	down
2020-08-11 08:48:57	KeyBanc	Overweight	Sector Weight	up
