	0	1
Earnings Date	2020-11-02 00:00:00	2020-11-06 00:00:00
Earnings Average	0.36	0.36
Earnings Low	-0.34	-0.34
Earnings High	0.69	0.69
Revenue Average	832340000	832340000
Revenue Low	716000000	716000000
Revenue High	945000000	945000000
