	0	1
Earnings Date	2020-11-04 00:00:00	2020-11-09 00:00:00
Earnings Average	0.43	0.43
Earnings Low	0.43	0.43
Earnings High	0.43	0.43
Revenue Average	300000	300000
Revenue Low	300000	300000
Revenue High	300000	300000
