	0	1
Earnings Date	2020-10-13 00:00:00	2020-10-19 00:00:00
Earnings Average	-7.41	-7.41
Earnings Low	-9.05	-9.05
Earnings High	-3.42	-3.42
Revenue Average	2731760000	2731760000
Revenue Low	2068800000	2068800000
Revenue High	4116000000	4116000000
