	Holder	Shares	Date Reported	% Out	Value
0	FMR, LLC	4750397	2020-06-29	0.1043	1065751566
1	Vanguard Group, Inc. (The)	3846160	2020-06-29	0.08439999999999999	862885996
2	Price (T.Rowe) Associates Inc	3142043	2020-06-29	0.069	704917347
3	Blackrock Inc.	2377483	2020-06-29	0.052199999999999996	533388311
4	Artisan Partners Limited Partnership	1843910	2020-06-29	0.0405	413681208
5	Capital International Investors	1429925	2020-06-29	0.031400000000000004	320803673
6	SCGE Management, LP	1408000	2020-06-29	0.030899999999999997	315884800
7	Capital World Investors	1287190	2020-06-29	0.028300000000000002	288781076
8	First Trust Advisors LP	1258432	2020-06-29	0.0276	282329219
9	JP Morgan Chase & Company	1182173	2020-06-29	0.0259	265220512
