	0	1
Earnings Date	2020-11-05 00:00:00	2020-11-09 00:00:00
Earnings Average	-0.71	-0.71
Earnings Low	-1.16	-1.16
Earnings High	-0.06	-0.06
Revenue Average	14497500000	14497500000
Revenue Low	12930000000	12930000000
Revenue High	19234000000	19234000000
