	0	1
Earnings Date	2020-11-30 00:00:00	2020-12-03 00:00:00
Earnings Average	0.09	0.09
Earnings Low	0.09	0.09
Earnings High	0.1	0.1
Revenue Average	209110000	209110000
Revenue Low	208400000	208400000
Revenue High	210690000	210690000
