	0	1
Earnings Date	2020-10-29 00:00:00	2020-11-02 00:00:00
Earnings Average	0.46	0.46
Earnings Low	0.4	0.4
Earnings High	0.54	0.54
Revenue Average	1242330000	1242330000
Revenue Low	1145000000	1145000000
Revenue High	1310000000	1310000000
