	0	1
Earnings Date	2020-10-23 00:00:00	2020-10-27 00:00:00
Earnings Average	3.03	3.03
Earnings Low	1.72	1.72
Earnings High	4.08	4.08
Revenue Average	12052500000	12052500000
Revenue Low	11808000000	11808000000
Revenue High	12238500000	12238500000
