Date	Firm	To Grade	From Grade	Action
2012-02-17 05:55:00	Deutsche Bank	Hold		init
2012-02-27 06:41:00	Bank oferica	Buy		main
2012-02-29 06:55:00	Jefferies	Hold		main
2012-03-05 12:17:00	UBS	Buy		main
2012-03-07 06:40:00	Sterne Agee	Buy		main
2012-03-07 06:48:00	Deutsche Bank	Hold		main
2012-03-23 08:04:00	Bank oferica	Buy		main
2012-04-20 06:50:00	Benchmark	Hold		init
2012-05-18 12:37:00	Citigroup	Buy		main
2012-05-21 06:06:00	Jefferies	Hold		main
2012-05-21 06:37:00	Canaccord Genuity	Buy		main
2012-05-21 11:42:00	UBS	Buy		main
2012-05-29 06:00:00	Deutsche Bank	Buy		up
2012-07-20 07:31:00	Morgan Stanley	Equal-Weight		init
2012-08-02 12:10:00	UBS	Buy		main
2012-08-08 06:35:00	Sterne Agee	Buy		main
2012-08-20 07:19:00	Canaccord Genuity	Buy		main
2012-09-06 16:06:00	Credit Suisse	Outperform		init
2012-09-24 06:35:00	Deutsche Bank	Buy		main
2012-11-16 11:49:00	Northland Securities	Outperform	Market Perform	up
2012-11-19 10:53:00	UBS	Buy		main
2012-11-27 07:14:00	Goldman Sachs	Buy		init
2013-03-11 07:10:46	Deutsche Bank	Buy		main
2013-03-11 08:12:41	Canaccord Genuity	Buy		main
2013-03-11 10:06:47	UBS	Buy		main
2013-04-11 16:11:50	PiperJaffray	Overweight		init
2013-05-15 07:55:08	Canaccord Genuity	Buy		main
2013-08-09 06:43:06	Goldman Sachs	Neutral	Buy	down
2013-11-25 11:25:13	Citigroup	Buy		main
2013-11-25 13:29:37	UBS	Buy		main
2013-12-27 06:29:55	Bank of America	Buy		main
2014-01-27 08:00:00	JP Morgan	Overweight		init
2014-03-10 08:00:00	Barclays	Equal-Weight	Equal-Weight	main
2014-04-24 02:23:03	Deutsche Bank	Buy		main
2014-05-20 19:45:24	Canaccord Genuity	Buy		main
2014-05-27 20:35:32	UBS	Buy		main
2014-06-11 20:37:59	JP Morgan	Overweight		main
2014-06-25 06:23:10	Buckingham Research	Buy		init
2014-08-20 09:00:00	Deutsche Bank	Buy		main
2014-08-21 09:00:00	UBS	Buy		main
2014-08-25 05:57:00	PiperJaffray	Neutral	Overweight	down
2014-08-25 09:00:00	Canaccord Genuity	Buy		main
2014-08-26 09:00:00	Citigroup	Buy		main
2014-09-04 05:49:19	Jefferies	Buy		init
2014-09-15 09:00:00	JP Morgan	Overweight		main
2014-09-26 13:54:05	Bank of America	Neutral	Buy	down
2014-12-19 00:00:00	Bank of America	Underperform		down
2015-01-09 08:16:58	Credit Suisse	Neutral	Outperform	down
2015-01-30 05:46:20	Barclays	Overweight	Equal-Weight	up
2015-03-09 09:00:00	UBS	Buy		main
2015-03-12 06:19:59	Cowen & Co.	Outperform		init
2015-07-21 11:00:00	Deutsche Bank	Buy		main
2015-08-11 11:00:00	Citigroup	Buy		main
2015-08-24 09:46:52	UBS	Buy		main
2015-08-24 11:00:00	Susquehanna	Positive		main
2015-10-15 16:03:51	Brean Capital	Buy		init
2015-11-10 07:15:48	Buckingham Research	Neutral	Buy	down
2015-11-19 05:10:47	Wells Fargo	Outperform		init
2015-11-23 05:40:10	Brean Capital	Buy		main
2015-12-04 09:40:54	BB&T Capital	Buy		init
2015-12-22 07:43:22	Bank of America	Neutral	Underperform	up
2016-01-05 12:12:01	Deutsche Bank	Buy		main
2016-01-08 08:00:44	Bank of America	Buy	Neutral	up
2016-02-29 05:03:51	Brean Capital	Buy		main
2016-03-18 05:45:27	Goldman Sachs	Sell		main
2016-04-12 16:11:06	PiperJaffray	Overweight	Neutral	up
2016-04-15 06:08:45	Cowen & Co.	Market Perform	Outperform	down
2016-05-16 12:27:48	Deutsche Bank	Buy		main
