	0	1
Earnings Date	2020-11-20 00:00:00	2020-11-24 00:00:00
Earnings Average	0.52	0.52
Earnings Low	-0.12	-0.12
Earnings High	0.84	0.84
Revenue Average	1866530000	1866530000
Revenue Low	1698080000	1698080000
Revenue High	2017400000	2017400000
