Date	Firm	To Grade	From Grade	Action
2012-04-11 06:54:00	JP Morgan	Overweight		main
2012-04-16 07:06:00	Morgan Stanley	Equal-Weight		main
2012-04-26 12:40:00	DA Davidson	Neutral		main
2012-04-26 14:07:00	Citigroup	Buy		main
2012-04-27 07:00:00	Jefferies	Buy		main
2012-05-09 06:11:00	JP Morgan	Overweight		main
2012-05-16 07:49:00	Argus Research	Buy		up
2012-05-22 07:57:00	Stephens & Co.	Equal-Weight		init
2012-07-12 05:56:00	PiperJaffray	Overweight		init
2012-07-17 05:48:00	JP Morgan	Neutral	Overweight	down
2012-08-10 14:09:00	Barclays	Equal-Weight		main
2012-08-29 06:34:00	Morgan Stanley	Equal-Weight		main
2012-10-23 06:09:00	Miller Tabak	Hold		init
2012-11-06 06:04:00	Wedbush	Neutral		init
2012-11-26 10:49:00	UBS	Buy		init
2012-12-04 09:52:19	Longbow Research	Buy		init
2012-12-19 06:13:39	Miller Tabak	Buy	Hold	up
2013-01-08 09:26:38	Williams Capital	Buy		main
2013-01-09 08:20:42	Janney Capital	Buy	Neutral	up
2013-01-10 09:14:46	Raymond James	Market Perform	Outperform	down
2013-01-29 12:35:41	UBS	Buy		main
2013-01-31 10:54:41	Miller Tabak	Hold	Buy	down
2013-01-31 12:36:55	Jefferies	Buy		main
2013-04-08 07:15:27	Jefferies	Buy		main
2013-04-25 13:46:49	Wedbush	Neutral		main
2013-05-20 08:58:11	Longbow Research	Neutral	Buy	down
2013-07-02 08:29:33	Lazard	Buy		init
2013-07-16 06:43:21	JP Morgan	Neutral		main
2013-07-16 08:16:06	Stifel Nicolaus	Hold		init
2013-07-16 08:29:04	Stifel Nicolaus	Hold		init
2013-08-23 08:54:02	Northcoast Research	Neutral		init
2013-10-14 06:29:08	Miller Tabak	Buy	Hold	up
2013-11-08 10:42:16	RBC Capital	Outperform		init
2013-11-20 07:54:05	Buckingham Research	Neutral		init
2014-01-02 16:00:00	CL King	Buy	Neutral	up
2014-02-07 08:00:00	Longbow Research	Underperform		init
2014-02-25 06:51:14	S&P Capital IQ	Sell		down
2014-04-15 01:11:36	Barclays	Equal-Weight		main
2014-04-29 21:28:44	Citigroup	Buy		main
2014-07-18 06:33:15	Janney Capital	Neutral	Buy	down
2014-07-25 00:39:31	Jefferies	Buy		main
2014-07-25 01:40:55	JP Morgan	Neutral		main
2014-07-31 20:57:30	Citigroup	Buy		main
2014-08-19 10:43:16	Cleveland Research	Buy		init
2014-08-20 06:23:49	Barclays	Overweight	Equal-Weight	up
2014-09-18 09:00:00	Barclays	Overweight		main
2014-10-07 08:30:00	Jefferies	Hold	Buy	down
2014-11-10 09:00:00	Citigroup	Buy		main
2014-11-14 15:29:26	Tigress Financial	Buy		init
2014-12-08 00:00:00	Goldman Sachs	Neutral		init
2014-12-19 09:00:00	JP Morgan	Neutral		main
2015-01-06 09:00:00	Jefferies	Hold		main
2015-01-14 00:00:00	Cleveland Research	Neutral	Buy	down
2015-01-22 06:15:13	Wells Fargo	Market Perform	Outperform	down
2015-01-22 09:00:00	Barclays	Overweight		main
2015-02-24 09:00:00	Citigroup	Buy		main
2015-03-03 07:13:42	UBS	Neutral		init
2015-03-05 06:18:57	Goldman Sachs	Buy	Neutral	up
2015-03-11 06:04:30	Credit Suisse	Outperform		init
2015-04-16 16:34:22	Guggenheim	Buy		init
2015-04-16 17:29:55	BMO Capital	Market Perform		init
2015-04-24 09:00:00	Jefferies	Hold		main
2015-05-05 09:00:00	Citigroup	Buy		main
2015-06-23 06:23:51	RBC Capital	Outperform		main
2015-07-09 06:11:56	Goldman Sachs	Neutral	Buy	down
2015-07-15 16:30:20	BTIG Research	Neutral		init
2015-07-20 06:38:19	CLSA	Underperform	Outperform	down
2015-08-28 06:27:08	Maxim Group	Buy		init
2015-10-02 03:41:39	Barclays	Overweight		main
2015-10-02 06:18:30	Credit Suisse	Outperform		main
2015-10-02 06:29:49	UBS	Neutral		main
2015-10-02 15:06:17	CLSA	Outperform	Underperform	up
2015-10-23 05:38:45	PiperJaffray	Neutral	Overweight	down
2015-10-23 13:01:17	Jefferies	Hold		main
2015-10-23 13:38:49	Barclays	Overweight		main
2015-10-27 15:23:18	Tigress Financial	Buy	Strong Buy	down
2015-10-28 07:16:31	CLSA	Buy	Outperform	up
2016-01-19 06:26:06	William Blair	Market Perform	Market Perform	down
2016-02-18 07:21:27	CL King	Neutral	Buy	down
2016-03-07 06:37:16	Guggenheim	Hold	Buy	down
2016-04-05 07:19:37	Evercore ISI Group	Sell		init
2016-04-12 23:49:13	CLSA	Outperform	Buy	down
2016-04-20 08:38:53	Nomura	Neutral		init
2016-07-21 16:21:44	Goldman Sachs	Neutral		main
2016-07-22 03:45:31	Goldman Sachs	Neutral		main
2016-07-28 06:17:11	CLSA	Underperform	Outperform	down
2016-09-13 07:28:01	Citigroup	Buy		main
2016-09-20 07:28:45	Credit Suisse	Outperform		main
2016-10-17 10:25:55	RBC Capital	Sector Perform	Outperform	down
2017-01-04 14:29:30	Jefferies	Underperform	Hold	down
2017-03-29 12:08:04	Goldman Sachs	Sell	Neutral	down
2017-05-01 12:54:40	RBC Capital	Outperform	Sector Perform	up
2017-07-28 15:04:09	BMO Capital	Market Perform		main
2017-09-06 15:36:04	JMP Securities	Outperform		main
2017-10-27 10:50:17	Mizuho	Underperform	Neutral	down
2017-10-31 14:14:08	Baird	Outperform		main
2017-12-22 11:23:21	Jefferies	Hold	Underperform	up
2018-01-22 13:22:36	William Blair	Outperform	Market Perform	up
2018-01-30 15:47:52	Nomura	Neutral	Neutral	main
2018-02-07 14:11:18	Bank of America	Neutral	Neutral	main
2018-02-09 12:46:42	Wells Fargo	Market Perform	Market Perform	main
2018-02-09 14:12:25	Baird	Outperform	Outperform	main
2018-02-12 12:13:08	BMO Capital	Outperform	Market Perform	up
2018-03-26 17:07:58	Morgan Stanley	Equal-Weight	Equal-Weight	main
2018-05-05 13:32:14	Argus	Hold	Buy	down
2018-05-05 13:32:16	Argus	Buy	Hold	up
2018-06-07 11:19:37	Barclays	Overweight	Overweight	main
2018-06-14 17:13:17	Bank of America	Neutral	Neutral	main
2018-06-19 10:59:40	Citigroup	Buy	Buy	main
2018-07-09 14:45:02	Longbow Research	Neutral	Underperform	up
2018-07-12 13:04:16	Maxim Group	Buy	Buy	main
2018-07-16 11:31:56	Morgan Stanley	Equal-Weight	Equal-Weight	main
2018-07-27 12:00:39	JP Morgan	Neutral	Neutral	main
2018-07-27 13:49:38	BMO Capital	Outperform	Outperform	main
