Date	Firm	To Grade	From Grade	Action
2018-06-07 11:21:10	Barclays	Equal-Weight	Equal-Weight	main
2018-06-07 11:55:18	Credit Suisse	Outperform	Outperform	main
2018-06-07 12:31:14	Deutsche Bank	Hold	Hold	main
2018-06-07 12:53:01	UBS	Neutral	Neutral	main
2018-06-08 11:58:08	Morgan Stanley	Equal-Weight	Equal-Weight	main
2018-09-06 11:37:24	Morgan Stanley	Equal-Weight	Equal-Weight	main
2018-09-06 12:45:42	Credit Suisse	Outperform	Outperform	main
2018-09-10 11:11:48	BTIG Research	Neutral	Buy	down
2018-12-06 13:03:52	Morgan Stanley	Equal-Weight	Equal-Weight	main
2019-01-15 12:56:05	Morgan Stanley	Underweight	Equal-Weight	down
2019-03-01 14:21:07	Wedbush	Outperform	Outperform	main
2019-03-01 14:37:58	Credit Suisse	Outperform	Outperform	main
2019-03-01 15:16:46	Barclays	Equal-Weight	Equal-Weight	main
2019-03-01 15:33:01	Deutsche Bank	Hold	Hold	main
2019-03-04 13:53:45	UBS	Neutral	Neutral	main
2019-04-02 13:27:34	Bank of America	Neutral	Neutral	reit
2019-04-09 14:53:18	Credit Suisse	Outperform	Outperform	main
2019-05-28 14:26:42	Barclays	Equal-Weight		main
2019-05-31 14:05:39	UBS	Neutral		main
2019-05-31 15:23:02	Bank of America	Neutral		reit
2019-05-31 15:57:00	Morgan Stanley	Underweight		main
2019-06-27 15:07:15	Wedbush	Outperform		main
2019-07-24 12:44:36	Wedbush	Outperform		main
2019-08-19 14:22:57	OTR Global	Negative	Mixed	down
2019-09-11 11:21:57	Wedbush	Outperform		main
2019-09-11 12:11:46	Piper Jaffray	Overweight		main
2019-09-11 12:14:37	Barclays	Equal-Weight		main
2019-09-11 12:18:42	BMO Capital	Market Perform		main
2019-09-11 12:24:45	Cowen & Co.	Outperform		main
2019-09-11 13:16:21	Baird	Outperform		main
2019-09-12 13:26:44	UBS	Neutral		main
2019-09-24 10:39:25	Berenberg	Buy	Hold	up
2019-10-22 12:15:18	Morgan Stanley	Underweight		main
2019-11-25 12:25:05	Bank of America	Buy	Neutral	up
2019-12-04 13:02:48	UBS	Neutral		main
2019-12-04 13:10:56	Bank of America	Buy		reit
2019-12-04 13:33:33	Baird	Outperform		main
2020-02-21 13:22:10	UBS	Neutral		main
2020-02-21 13:39:47	Baird	Outperform		main
2020-03-25 19:09:27	Morgan Stanley	Underweight		main
2020-04-13 11:09:54	Rosenblatt	Buy	Neutral	up
2020-04-23 11:23:39	Credit Suisse	Neutral	Outperform	down
2020-04-24 12:03:29	SunTrust Robinson Humphrey	Hold	Buy	down
2020-05-26 12:28:51	B of A Securities	Buy		reit
2020-05-29 10:33:46	Needham	Strong Buy		main
2020-05-29 10:56:04	Wedbush	Outperform		main
2020-05-29 11:12:57	Rosenblatt	Buy		reit
2020-06-16 11:28:52	Berenberg	Hold	Buy	down
2020-06-18 10:09:14	Morgan Stanley	Equal-Weight	Underweight	up
2020-06-22 11:34:18	Needham	Strong Buy		main
2020-08-21 10:59:06	B of A Securities	Buy		main
2020-09-03 15:46:48	Citigroup	Buy		main
2020-09-03 15:49:31	Barclays	Equal-Weight		main
2020-09-08 17:07:41	RBC Capital	Outperform		main
2020-09-10 10:56:39	Wedbush	Outperform		main
2020-09-10 11:51:40	Morgan Stanley	Equal-Weight		main
2020-09-10 14:32:52	B of A Securities	Buy		main
2020-09-10 17:07:02	Truist Securities	Hold		main
