	0	1
Earnings Date	2020-10-15 00:00:00	2020-10-19 00:00:00
Earnings Average		
Earnings Low		
Earnings High		
Revenue Average	2372680000	2372680000
Revenue Low	2351000000	2351000000
Revenue High	2386000000	2386000000
