	0	1
Earnings Date	2021-02-25 00:00:00	2021-03-01 00:00:00
Earnings Average	2.59	2.59
Earnings Low	1.21	1.21
Earnings High	3.18	3.18
Revenue Average	4622710000	4622710000
Revenue Low	4559780000	4559780000
Revenue High	4764980000	4764980000
