	0	1
Earnings Date	2020-10-28 00:00:00	2020-11-02 00:00:00
Earnings Average	2.28	2.28
Earnings Low	1.75	1.75
Earnings High	2.6	2.6
Revenue Average	1466510000	1466510000
Revenue Low	1400000000	1400000000
Revenue High	1552700000	1552700000
