	0	1
Earnings Date	2020-10-29 00:00:00	2020-11-02 00:00:00
Earnings Average	-2.21	-2.21
Earnings Low	-2.84	-2.84
Earnings High	-1.42	-1.42
Revenue Average	234060000	234060000
Revenue Low	76000000	76000000
Revenue High	506000000	506000000
