	0	1
Earnings Date	2020-10-27 00:00:00	2020-11-02 00:00:00
Earnings Average	0.24	0.24
Earnings Low	0.14	0.14
Earnings High	0.44	0.44
Revenue Average	1604720000	1604720000
Revenue Low	1465000000	1465000000
Revenue High	1686880000	1686880000
