	0	1
Earnings Date	2020-07-21 00:00:00	2020-07-31 00:00:00
Earnings Average	1.64	1.64
Earnings Low	1.32	1.32
Earnings High	1.8	1.8
Revenue Average	18233100000	18233100000
Revenue Low	16743000000	16743000000
Revenue High	18602800000	18602800000
