	0	1
Earnings Date	2020-10-29 00:00:00	2020-11-02 00:00:00
Earnings Average	0.78	0.78
Earnings Low	0.77	0.77
Earnings High	0.79	0.79
Revenue Average	638940000	638940000
Revenue Low	634700000	634700000
Revenue High	643020000	643020000
