Date	Firm	To Grade	From Grade	Action
2012-04-25 06:09:00	Jefferies	Hold		main
2012-04-25 06:35:00	Deutsche Bank	Buy		main
2012-04-25 06:48:00	Morgan Stanley	Overweight		main
2012-04-25 08:51:00	FBN Securities	Outperform		main
2012-04-25 10:42:00	UBS	Neutral		main
2012-05-16 08:53:00	Stephens & Co.	Overweight		init
2012-07-26 07:59:00	Deutsche Bank	Buy		main
2012-07-26 11:34:00	UBS	Buy		main
2012-09-12 10:21:00	Northern Securities	Outperform		init
2012-10-01 09:19:00	RBC Capital	Sector Perform	Outperform	down
2012-10-15 06:11:00	Wunderlich	Hold		main
2012-10-17 05:56:00	Wunderlich	Buy	Hold	up
2012-10-17 06:25:00	Jefferies	Hold		main
2012-10-17 06:55:00	Deutsche Bank	Buy		main
2012-10-17 07:47:00	Stifel Nicolaus	Buy		main
2012-10-17 08:53:00	FBN Securities	Outperform		main
2012-10-17 11:50:00	UBS	Buy		main
2012-12-14 12:19:29	Pacific Crest	Outperform	Sector Perform	up
2013-01-11 07:58:21	Nomura	Buy		main
2013-01-15 08:53:50	Jefferies	Hold		main
2013-01-29 06:24:47	Wunderlich	Hold	Buy	down
2013-01-31 07:19:02	Nomura	Buy		main
2013-01-31 07:47:48	Jefferies	Hold		main
2013-01-31 09:19:57	FBN Securities	Outperform		main
2013-03-19 17:35:50	Mizuho	Buy		init
2013-04-11 06:05:29	Bank of America	Neutral	Buy	down
2013-04-11 07:41:15	Stifel Nicolaus	Buy		main
2013-04-11 07:43:04	Deutsche Bank	Buy		main
2013-04-11 07:58:06	JP Morgan	Neutral		main
2013-04-11 08:16:17	Nomura	Buy		main
2013-04-11 08:36:41	Wells Fargo	Market Perform	Outperform	down
2013-04-11 08:38:03	Morgan Stanley	Equal-Weight	Overweight	down
2013-04-11 08:38:39	Needham	Hold	Buy	down
2013-04-11 11:13:07	UBS	Buy		main
2013-04-11 14:27:27	FBN Securities	Outperform		main
2013-05-01 07:56:35	Nomura	Buy		main
2013-05-01 10:13:09	UBS	Buy		main
2013-07-10 06:28:53	Jefferies	Buy	Hold	up
2013-07-29 07:26:02	Northland Securities	Market Perform	Outperform	down
2013-07-31 09:26:32	Nomura	Buy		main
2013-10-10 07:46:27	Cowen & Co.	Market Perform		init
2013-10-24 07:55:07	Nomura	Buy		main
2013-10-24 08:09:07	Stifel Nicolaus	Buy		main
2013-10-24 08:30:41	Jefferies	Buy		main
2013-10-24 08:55:03	Deutsche Bank	Buy		main
2013-11-21 09:23:01	Barclays	Equal-Weight		init
2013-11-29 09:26:27	Topeka	Hold		main
2013-12-03 06:24:06	Bank of America	Buy	Neutral	up
2013-12-23 08:53:43	Baird	Outperform	Neutral	up
2014-01-13 07:41:52	Morgan Stanley	Overweight		up
2014-01-15 16:00:00	Wedbush	Outperform		up
2014-01-28 16:00:00	JMP Securities	Market Outperform	Market Perform	up
2014-02-04 16:00:00	Sterne Agee	Buy		init
2014-04-02 07:35:50	Wells Fargo	Outperform	Market Perform	up
2014-04-07 07:10:54	Nomura	Buy		main
2014-04-24 01:01:01	Citigroup	Hold		main
2014-04-24 03:08:06	Jefferies	Buy		main
2014-04-24 03:20:31	UBS	Buy		main
2014-04-24 07:25:39	Morgan Stanley	Overweight		main
2014-07-02 07:07:53	Northland	Outperform		init
2014-07-16 10:30:00	Goldman Sachs	Neutral		init
2014-07-24 21:31:37	JMP Securities	Market Outperform		main
2014-07-24 22:15:05	JP Morgan	Neutral		main
2014-07-24 22:37:35	Nomura	Buy		main
2014-07-24 22:37:37	Raymond James	Outperform		main
2014-07-24 23:31:50	UBS	Buy		main
2014-08-12 16:25:55	PiperJaffray	Overweight		init
2014-10-06 05:21:39	Morgan Stanley	Equal-weight	Overweight	down
2014-10-23 09:00:00	JP Morgan	Neutral		main
2014-11-11 08:00:00	Macquarie	Neutral		init
2014-11-18 09:00:00	Citigroup	Neutral		main
2015-01-16 06:27:11	Buckingham Research	Buy		init
2015-01-23 08:46:22	Oppenheimer	Outperform		main
2015-01-26 09:00:00	JMP Securities	Market Outperform		main
2015-01-27 09:00:00	Citigroup	Buy		main
2015-01-29 09:00:00	Nomura	Buy		main
2015-03-18 09:00:00	Oppenheimer	Outperform		main
2015-04-13 09:00:00	Raymond James	Outperform		main
2015-04-15 09:00:00	Buckingham Research	Buy		main
2015-04-21 09:00:00	Nomura	Buy		main
2015-05-26 07:57:00	Needham	Buy	Hold	up
2015-06-02 06:51:02	Guggenheim	Neutral		init
2015-06-09 07:25:42	Wunderlich	Buy		init
2015-06-24 06:54:35	Baird	Underperform	Neutral	down
2015-06-24 08:55:25	Citigroup	Neutral	Buy	down
2015-06-26 04:46:48	Barclays	Overweight		init
2015-07-06 07:21:06	Cowen & Co.	Underperform	Market Perform	down
2015-07-07 11:00:00	Oppenheimer	Outperform		main
2015-07-23 07:49:20	JP Morgan	Overweight	Neutral	up
2015-07-23 11:00:00	JMP Securities	Market Outperform		main
2015-12-14 08:41:51	Cowen & Co.	Market Perform	Market Underperform	up
2016-01-06 05:58:13	Barclays	Overweight		main
2016-01-20 06:36:55	PiperJaffray	Neutral	Overweight	down
2016-01-26 06:56:48	Deutsche Bank	Hold	Buy	down
2016-01-29 07:24:49	Needham	Buy	Strong Buy	down
2016-03-21 04:04:39	Goldman Sachs	Buy		init
2016-03-31 06:48:59	Cowen & Co.	Outperform	Market Perform	up
2016-04-14 04:00:48	Evercore ISI Group	Hold		init
2016-04-27 07:47:06	Stifel Nicolaus	Hold	Buy	down
2016-04-27 09:19:45	Wunderlich	Buy		main
2016-07-29 10:43:11	Citigroup	Neutral		main
2016-08-30 03:02:45	Pacific Crest	Overweight	Sector Weight	up
2016-10-12 07:02:33	Morgan Stanley	Equal-Weight		down
2016-10-12 08:20:49	Citigroup	Neutral		main
2016-10-12 09:33:30	UBS	Buy		main
2016-10-12 10:33:58	Goldman Sachs	Buy		main
