Date	Firm	To Grade	From Grade	Action
2015-01-09 00:00:00	Credit Suisse	Neutral	Underperform	up
2015-02-19 06:27:36	Exane BNP Paribas	Outperform	Neutral	up
2015-03-19 06:56:54	UBS	Neutral	Buy	down
2015-07-01 06:48:12	Exane BNP Paribas	Neutral	Outperform	down
2015-07-15 08:39:44	Credit Suisse	Outperform		init
2016-01-20 08:11:21	Citigroup	Neutral		init
2016-02-24 08:16:39	Morgan Stanley	Overweight		init
2016-04-29 07:29:21	Bank of America	Underperform	Neutral	down
2016-05-16 11:50:05	Exane BNP Paribas	Underperform	Neutral	down
2016-06-16 08:32:44	Citigroup	Sell	Neutral	down
2016-07-06 06:14:47	Barclays	Underweight	Overweight	down
2016-08-09 06:49:35	Jefferies	Buy		init
2016-11-28 10:54:56	Evercore ISI Group	Buy	Sell	up
2017-02-03 12:24:04	Barclays	Equal-Weight	Underweight	up
2017-07-28 10:21:31	Kepler Cheuvreux	Buy	Hold	up
2017-08-23 19:07:19	Jefferies	Buy		main
2017-08-28 13:17:23	Bank of America	Neutral	Underperform	up
2017-09-06 11:42:12	Barclays	Overweight	Equal-Weight	up
2017-10-25 16:31:30	Bank of America	Neutral		main
2017-11-10 20:41:42	Citigroup	Neutral	Sell	up
2017-11-22 11:45:56	Morgan Stanley	Overweight	Overweight	main
2018-01-05 11:57:41	JP Morgan	Overweight	Neutral	up
2018-01-19 13:06:40	Exane BNP Paribas	Neutral	Underperform	up
2018-02-05 13:36:01	Morgan Stanley	Overweight	Overweight	main
2018-04-10 14:31:49	Morgan Stanley	Overweight	Overweight	main
2018-04-25 10:20:55	Jefferies	Hold	Buy	down
2018-07-05 10:49:04	Jefferies	Buy	Hold	up
2018-07-10 12:14:10	UBS	Buy	Neutral	up
2018-09-12 13:23:59	Exane BNP Paribas	Outperform	Neutral	up
2018-10-26 11:23:33	HSBC	Hold	Buy	down
2019-02-08 12:15:52	Barclays	Equal-Weight	Overweight	down
2019-05-28 13:46:46	Oddo Securities	Neutral	Sell	up
2019-10-30 11:25:23	Commerzbank	Buy	Hold	up
2019-11-01 11:50:43	Redburn	Neutral	Sell	up
2019-11-04 11:35:57	HSBC	Buy	Hold	up
2019-11-12 11:55:56	Exane BNP Paribas	Outperform	Neutral	up
2019-12-18 14:52:04	Evercore ISI Group	Outperform	In-Line	up
2020-02-26 18:41:17	CFRA	Buy		reit
2020-06-22 10:26:55	Redburn	Buy	Neutral	up
