	0	1
Earnings Date	2020-11-24 00:00:00	2020-11-30 00:00:00
Earnings Average	1.46	1.46
Earnings Low	1.44	1.44
Earnings High	1.48	1.48
Revenue Average	1182570000	1182570000
Revenue Low	1178600000	1178600000
Revenue High	1187000000	1187000000
