	0	1
Earnings Date	2020-10-21 00:00:00	2020-10-26 00:00:00
Earnings Average	2.86	2.86
Earnings Low	2.59	2.59
Earnings High	3.01	3.01
Revenue Average	9626130000	9626130000
Revenue Low	9366410000	9366410000
Revenue High	9860000000	9860000000
