	0	1
Earnings Date	2020-10-30 00:00:00	2020-11-03 00:00:00
Earnings Average	0.88	0.88
Earnings Low	0.74	0.74
Earnings High	0.95	0.95
Revenue Average	2336250000	2336250000
Revenue Low	2274000000	2274000000
Revenue High	2450000000	2450000000
