Date	Firm	To Grade	From Grade	Action
2012-07-19 05:58:00	Credit Suisse	Outperform		main
2012-08-08 05:42:00	Credit Suisse	Outperform		main
2012-08-08 06:02:00	Deutsche Bank	Buy		main
2012-08-08 06:21:00	Citigroup	Buy		main
2012-08-08 06:29:00	Benchmark	Buy		main
2012-08-08 07:14:00	Goldman Sachs	Buy		main
2012-08-08 07:24:00	PiperJaffray	Overweight		main
2012-08-08 07:30:00	Morgan Stanley	Overweight		main
2012-08-08 08:08:00	Stifel Nicolaus	Hold	Buy	down
2012-08-08 09:17:00	Monness Crespi Hardt	Neutral	Buy	down
2012-08-08 09:54:00	Bank of America	Neutral	Buy	down
2012-08-08 12:53:00	Barclays	Overweight		main
2012-08-09 08:42:00	Lazard	Neutral		down
2012-09-07 07:31:00	Nomura	Buy	Neutral	up
2012-09-21 06:16:00	Cantor Fitzgerald	Buy		init
2012-10-17 06:58:00	Credit Suisse	Outperform		main
2012-11-02 07:20:00	Deutsche Bank	Buy		main
2012-11-02 07:33:00	Credit Suisse	Outperform		main
2012-11-02 09:02:00	Stifel Nicolaus	Buy	Hold	up
2012-11-02 15:43:00	Jefferies	Buy		main
2012-11-20 09:48:00	JG Capital	Overweight		init
2012-12-10 05:50:51	Deutsche Bank	Hold	Buy	down
2012-12-12 15:06:56	Janney Capital	Neutral		init
2013-01-03 06:49:49	Bank of America	Buy	Neutral	up
2013-01-25 08:04:15	Nomura	Buy		main
2013-01-29 16:42:57	Ascendiant	Buy		init
2013-01-30 07:06:34	Ascendiant Capital	Buy		init
2013-01-31 06:47:33	Morgan Stanley	Equal-Weight	Overweight	down
2013-02-27 06:19:30	Credit Suisse	Outperform		main
2013-02-27 07:35:17	Jefferies	Buy		main
2013-02-27 07:44:42	Deutsche Bank	Hold		main
2013-02-27 07:57:18	Cantor Fitzgerald	Buy		main
2013-02-27 08:04:24	PiperJaffray	Overweight		main
2013-02-27 08:05:48	Stifel Nicolaus	Buy		main
2013-02-27 08:25:37	Goldman Sachs	Buy		main
2013-02-27 08:26:25	Ascendiant Capital	Buy		main
2013-02-27 08:32:23	JP Morgan	Overweight		main
2013-03-01 06:55:22	Lazard	Buy	Neutral	up
2013-03-19 08:11:30	JMP Securities	Market Outperform		init
2013-04-02 06:40:02	UBS	Buy		init
2013-05-20 06:15:34	Deutsche Bank	Buy	Hold	up
2013-05-29 08:28:25	Lazard	Buy		main
2013-07-08 06:25:20	Morgan Stanley	Overweight	Equal-Weight	up
2013-07-10 16:28:11	Susquehanna	Positive		init
2013-07-24 09:21:36	Stifel Nicolaus	Buy		main
2013-07-30 07:46:19	PiperJaffray	Overweight		main
2013-08-01 06:28:56	Bank of America	Buy		main
2013-08-09 07:43:49	Goldman Sachs	Buy		main
2013-08-09 07:44:09	Benchmark	Buy		main
2013-08-09 07:44:39	Bank of America	Buy		main
2013-08-09 07:45:02	Jefferies	Buy		main
2013-08-09 07:45:37	Morgan Stanley	Overweight		main
2013-08-09 07:46:00	PiperJaffray	Overweight		main
2013-08-09 07:46:23	Deutsche Bank	Buy		main
2013-08-09 07:47:06	JP Morgan	Overweight		main
2013-08-09 07:47:25	Cantor Fitzgerald	Buy		main
2013-08-09 10:29:07	Stifel Nicolaus	Buy		main
2013-09-12 08:11:42	Janney Capital	Neutral		init
2013-10-21 10:55:40	Susquehanna	Positive		main
2013-10-23 08:58:45	FBR Capital	Outperform		init
2013-11-05 10:24:39	Bank of America	Buy		main
2013-11-05 10:25:59	Morgan Stanley	Overweight		main
2013-11-08 08:10:40	Monness, Crespi, Hardt	Buy	Neutral	up
2013-11-08 08:23:14	Monness Crespi Hardt	Buy	Neutral	up
2013-11-08 08:39:13	Benchmark	Buy		main
2013-11-08 09:44:44	Stifel Nicolaus	Buy		main
2013-11-20 06:38:21	Goldman Sachs	Conviction Buy	Buy	up
2014-01-07 06:36:19	Morgan Stanley	Overweight		main
2014-02-13 06:36:06	Credit Suisse	Outperform		main
2014-02-19 08:06:22	Monness Crespi Hardt	Buy		main
2014-02-20 10:17:07	Oracle Investment Research	Strong Buy		init
2014-02-21 06:38:54	Morgan Stanley	Overweight		main
2014-02-21 06:56:27	Bank of America	Buy		main
2014-02-21 07:34:27	Macquarie	Outperform		main
2014-05-08 14:09:24	Raymond James	Strong Buy	Outperform	up
2014-05-09 03:28:39	UBS	Buy		main
2014-06-27 07:06:57	Buckingham Research	Neutral		init
2014-06-30 16:31:58	Oppenheimer	Outperform		init
2014-08-12 09:00:00	Pacific Crest	Outperform		main
2014-08-13 16:00:00	Stifel Nicolaus	Buy		init
2014-09-05 06:32:56	Evercore Partners	Equal-weight	Overweight	down
2014-10-10 09:00:00	Susquehanna	Positive		main
2014-10-10 16:00:00	Evercore Partners	Hold	Equal-Weight	down
2014-10-15 16:00:00	Credit Suisse	Outperform		main
2014-11-04 00:00:00	Credit Suisse	Outperform		main
2014-11-05 00:00:00	Jefferies	Buy		main
2014-11-05 09:00:00	JMP Securities	Market Outperform		main
2014-11-14 09:00:00	Cantor Fitzgerald	Buy		main
2014-12-02 00:00:00	FBR Capital	Market Perform	Outperform	down
2014-12-16 04:23:17	Bank of America	Buy		main
2015-01-08 06:09:46	Stifel Nicolaus		Buy	down
2015-01-23 09:00:00	Deutsche Bank	Buy		main
2015-02-18 09:00:00	JMP Securities	Market Outperform		main
2015-02-19 13:02:46	RBC Capital	Outperform		main
2015-02-20 04:47:20	Ascendiant Capital		Buy	main
2015-02-20 09:00:00	Jefferies	Market Outperform		main
2015-02-26 07:26:41	Morgan Stanley	Equal-Weight		init
2015-03-18 09:00:00	JP Morgan	Overweight		main
2015-03-31 05:51:59	Stifel Nicolaus	Buy	Hold	up
2015-05-19 06:25:57	Guggenheim	Neutral		init
2015-06-03 04:44:00	Barclays	Equal-Weight		init
2015-06-22 06:45:06	Deutsche Bank	Hold	Buy	down
2015-09-04 07:56:50	Redburn Partners	Buy		init
2015-11-05 06:28:37	Deutsche Bank	Hold	Buy	down
2015-11-09 11:01:35	Stifel Nicolaus	Hold		down
2016-01-05 08:17:39	Raymond James	Outperform	Strong Buy	down
2016-01-25 08:25:08	Wells Fargo	Market Perform		init
2016-01-27 06:14:51	Goldman Sachs	Neutral	Buy	down
2016-01-27 11:02:53	Deutsche Bank	Hold		main
2016-02-18 08:09:18	Oppenheimer	Outperform		main
2016-02-18 11:37:04	Deutsche Bank	Hold		main
2016-03-08 08:19:27	Moffett Nathanson	Buy		init
2016-03-31 06:56:30	Pacific Crest	Sector Weight		init
2016-05-04 13:46:55	Guggenheim	Neutral	Buy	down
2016-05-05 04:18:31	Credit Suisse	Outperform		main
2016-05-05 07:13:07	JMP Securities	Market Outperform		main
2016-05-05 07:21:29	Cantor Fitzgerald	Buy		main
2016-05-05 07:40:58	RBC Capital	Outperform		main
2016-05-05 07:41:31	Jefferies	Buy		main
2016-05-05 07:42:58	Ascendiant Capital	Buy		main
2016-05-05 07:43:51	Morgan Stanley	Equal-Weight		main
2016-05-05 07:44:30	Goldman Sachs	Neutral		main
2016-05-05 07:45:33	JP Morgan	Overweight		main
2016-05-05 07:54:16	Oppenheimer	Outperform		main
2016-05-13 12:32:48	Barclays	Equal-Weight		main
2016-06-22 04:04:20	Barclays	Overweight	Equal-Weight	up
2016-06-30 05:04:38	Morgan Stanley	Overweight	Equal-Weight	up
2016-08-05 09:05:08	Barclays	Overweight		main
2016-08-05 10:03:20	Deutsche Bank	Hold		main
2016-08-05 11:08:15	JP Morgan	Overweight		main
2016-08-05 11:28:14	UBS	Buy		main
2016-08-05 13:30:29	Goldman Sachs	Neutral		main
2016-08-18 06:20:35	Evercore ISI Group	Buy	Hold	up
2016-11-08 10:42:32	Goldman Sachs	Neutral		main
2016-11-08 10:42:33	Barclays	Overweight		up
2016-11-08 10:42:39	Ascendiant Capital	Buy		main
2016-11-08 11:46:16	Credit Suisse	Outperform		main
2016-11-08 11:56:14	Wells Fargo	Market Perform		main
2016-11-08 12:23:24	Jefferies	Buy		main
2016-11-08 12:27:30	JMP Securities	Market Outperform		main
2016-11-08 12:27:31	RBC Capital	Outperform		main
2016-11-08 12:47:49	Cantor Fitzgerald	Buy		main
2016-11-08 12:57:54	UBS	Neutral		main
2016-11-08 13:00:52	Benchmark	Buy		main
2016-11-10 09:49:47	Stifel Nicolaus	Buy	Hold	up
2017-04-13 14:18:09	Oppenheimer	Outperform	Outperform	main
2017-08-09 14:17:08	Credit Suisse	Outperform		main
2017-08-09 15:00:32	Deutsche Bank	Hold		main
2017-08-09 17:08:10	Barclays	Overweight		main
2017-10-02 20:18:32	Morgan Stanley	Overweight		main
2017-10-24 12:01:14	Deutsche Bank	Hold		main
2017-11-07 13:53:09	Credit Suisse	Outperform		main
2017-11-07 14:37:36	UBS	Neutral		main
2017-11-07 16:48:02	Barclays	Overweight		main
2017-12-01 18:44:37	Argus	Hold	Buy	down
2017-12-07 14:10:07	MKM Partners	Neutral	Buy	down
2018-01-30 16:06:06	Wells Fargo	Market Perform	Market Perform	main
2018-02-22 13:34:50	Deutsche Bank	Hold	Hold	main
2018-03-08 12:50:28	Argus	Buy	Hold	up
2018-03-16 16:47:17	Barclays	Overweight	Overweight	main
2018-05-05 13:32:15	Argus	Buy		init
2018-05-08 12:14:41	Deutsche Bank	Hold	Hold	main
2018-06-22 15:57:39	Benchmark	Hold	Buy	down
2018-07-11 13:39:52	Morgan Stanley	Overweight	Overweight	main
2018-08-09 17:49:20	Stifel Nicolaus	Hold	Buy	down
2018-08-10 11:22:01	Citigroup	Neutral	Buy	down
2018-08-10 13:01:12	UBS	Buy	Neutral	up
2018-08-10 13:10:30	Credit Suisse	Outperform	Outperform	main
2018-11-06 15:09:48	Barclays	Overweight	Overweight	main
2018-11-06 17:06:49	Credit Suisse	Outperform	Outperform	main
2018-11-06 17:11:27	Raymond James	Outperform	Outperform	main
2018-11-06 17:22:16	RBC Capital	Outperform	Outperform	main
2018-11-19 11:00:36	Wells Fargo	Outperform	Market Perform	up
2019-01-09 14:27:58	Jefferies	Hold	Buy	down
2019-01-09 14:47:06	Morgan Stanley	Equal-Weight	Overweight	down
2019-02-05 11:04:10	Deutsche Bank	Buy	Hold	up
2019-02-28 11:39:45	PiperJaffray	Neutral	Overweight	down
2019-02-28 12:32:53	Atlantic Equities	Neutral	Overweight	down
2019-02-28 13:14:08	Wedbush	Outperform	Outperform	main
2019-02-28 13:49:06	Oppenheimer	Perform	Outperform	down
2019-03-01 13:38:44	Citigroup	Neutral	Neutral	main
2019-03-06 13:20:00	Morgan Stanley	Equal-Weight	Equal-Weight	main
2019-03-19 10:48:31	Telsey Advisory Group	Market Perform	Outperform	down
2019-03-22 11:03:09	Wedbush	Neutral	Outperform	down
2019-05-10 11:35:25	UBS	Neutral		main
2019-05-10 12:00:18	Morgan Stanley	Equal-Weight		main
2019-05-10 12:56:35	Mizuho	Buy		main
2019-05-23 11:54:31	Citigroup	Buy	Neutral	up
2019-07-15 12:41:07	Morgan Stanley	Equal-Weight		main
2019-07-16 16:41:48	Barclays	Overweight		main
2019-08-08 12:16:16	JP Morgan	Neutral		main
2019-08-08 12:34:42	Deutsche Bank	Buy		main
2019-08-08 14:04:00	Morgan Stanley	Equal-Weight		main
2019-09-27 10:18:14	Wells Fargo	Market Perform	Outperform	down
2019-10-25 10:33:23	Raymond James	Market Perform	Outperform	down
2019-11-01 11:56:27	Bank of America	Neutral	Buy	down
2019-11-08 12:28:47	UBS	Neutral		main
2019-11-08 13:03:10	Stifel Nicolaus	Hold		main
2019-11-08 13:33:00	JP Morgan	Neutral		main
2019-11-08 13:48:18	Morgan Stanley	Equal-Weight		main
2019-11-08 15:01:04	Barclays	Overweight		main
2020-01-10 14:47:49	SunTrust Robinson Humphrey	Buy		main
2020-01-17 12:59:07	UBS	Neutral		main
2020-01-21 13:20:47	Morgan Stanley	Equal-Weight		main
2020-02-20 15:12:04	Credit Suisse	Outperform		main
2020-02-27 12:30:37	Needham	Buy		main
2020-02-27 13:21:00	Wells Fargo	Equal-Weight		main
2020-02-27 13:52:31	Mizuho	Buy		main
2020-02-27 13:54:09	UBS	Neutral		main
2020-02-27 14:03:39	B of A Securities	Neutral		reit
2020-02-27 14:53:57	Stifel Nicolaus	Hold		main
2020-02-27 15:51:27	Deutsche Bank	Buy		main
2020-02-27 17:36:49	Piper Sandler	Neutral		main
2020-02-27 19:09:20	Morgan Stanley	Equal-Weight		main
2020-03-06 12:55:40	Argus Research	Hold	Buy	down
2020-03-10 11:04:22	UBS	Neutral		main
