	0	1
Earnings Date	2020-11-03 00:00:00	2020-11-09 00:00:00
Earnings Average	7.12	7.12
Earnings Low	5.06	5.06
Earnings High	10.43	10.43
Revenue Average	2087660000	2087660000
Revenue Low	1868270000	1868270000
Revenue High	2506200000	2506200000
