	0	1
Earnings Date	2020-10-20 00:00:00	2020-10-26 00:00:00
Earnings Average	-0.05	-0.05
Earnings Low	-0.08	-0.08
Earnings High	-0.02	-0.02
Revenue Average	548620000	548620000
Revenue Low	534600000	534600000
Revenue High	579000000	579000000
