Date	Firm	To Grade	From Grade	Action
2017-05-11 11:53:48	Cantor Fitzgerald	Neutral	Underweight	up
2017-05-11 12:39:52	Citigroup	Buy		main
2017-05-11 14:52:41	JP Morgan	Neutral		main
2017-05-11 14:52:53	Oppenheimer	Outperform	Perform	up
2017-06-09 11:16:44	Citigroup	Neutral	Buy	down
2017-07-11 10:49:32	Morgan Stanley	Equal-Weight	Overweight	down
2017-07-13 11:05:50	Stifel Nicolaus	Buy	Hold	up
2017-07-14 10:43:37	Cowen & Co.	Market Perform	Outperform	down
2017-07-31 13:25:57	OTR Global	Mixed	Positive	down
2017-08-11 12:46:54	Barclays	Equal-Weight		main
2017-08-11 18:30:41	Citigroup	Neutral		main
2017-08-11 19:00:48	Canaccord Genuity	Hold		main
2017-08-16 12:26:13	Cantor Fitzgerald	Overweight	Neutral	up
2017-09-11 11:05:06	Deutsche Bank	Hold	Buy	down
2017-10-11 14:52:51	Credit Suisse	Outperform		main
2017-11-08 11:55:17	RBC Capital	Sector Perform	Outperform	down
2017-11-08 12:25:41	Stifel Nicolaus	Hold	Buy	down
2017-11-08 14:17:29	Credit Suisse	Outperform		main
2017-11-08 14:32:59	Canaccord Genuity	Hold	Hold	main
2017-11-08 14:48:19	JP Morgan	Underweight	Neutral	down
2017-11-08 15:03:58	Bank of America	Neutral		main
2017-11-08 15:58:47	Oppenheimer	Outperform		main
2017-11-08 16:36:16	Barclays	Equal-Weight		main
2017-11-08 17:48:02	UBS	Sell	Neutral	down
2017-11-09 11:09:23	Morgan Stanley	Underweight	Equal-Weight	down
2017-11-15 11:52:51	JMP Securities	Market Perform	Market Outperform	down
2017-12-05 11:18:06	Barclays	Overweight	Equal-Weight	up
2018-01-04 11:34:02	Cowen & Co.	Underperform	Market Perform	down
2018-01-08 12:40:07	Jefferies	Hold	Buy	down
2018-01-12 11:50:49	Raymond James	Underperform	Market Perform	down
2018-02-07 12:16:14	RBC Capital	Outperform	Sector Perform	up
2018-02-07 12:34:56	JP Morgan	Neutral	Underweight	up
2018-02-07 12:51:02	Bank of America	Buy	Neutral	up
2018-02-07 13:03:21	Susquehanna	Negative	Neutral	down
2018-02-07 13:55:06	SunTrust Robinson Humphrey	Hold	Sell	up
2018-02-07 14:34:02	Morgan Stanley	Underweight	Underweight	main
2018-02-07 15:09:12	Stifel Nicolaus	Hold	Hold	main
2018-02-20 11:48:10	Citigroup	Sell	Neutral	down
2018-02-21 13:42:21	Citigroup	Sell	Neutral	main
2018-04-19 11:55:37	Morgan Stanley	Underweight	Underweight	main
2018-04-20 12:38:27	Credit Suisse	Outperform	Outperform	main
2018-05-02 11:44:55	Evercore ISI Group	Underperform	In-Line	down
2018-05-02 12:23:58	Oppenheimer	Perform	Outperform	down
2018-05-02 12:53:57	Summit Insights Group	Sell	Hold	down
2018-05-02 14:25:43	Morgan Stanley	Underweight	Underweight	main
2018-05-21 11:42:47	Moffett Nathanson	Neutral	Sell	up
2018-07-13 13:53:12	Cowen & Co.	Underperform	Underperform	main
2018-08-08 11:26:28	Stifel Nicolaus	Hold	Hold	main
2018-08-08 13:22:55	Credit Suisse	Outperform	Outperform	main
2018-09-11 10:47:45	Wedbush	Outperform	Neutral	up
2018-09-12 11:33:49	BTIG Research	Sell	Neutral	down
2018-09-13 14:37:01	Pivotal Research	Hold	Sell	up
2018-10-04 12:44:47	Citigroup	Sell	Sell	main
2018-10-12 11:56:34	Pivotal Research	Buy	Hold	up
2018-10-26 11:21:02	JP Morgan	Underweight	Neutral	down
2018-10-26 13:56:11	Canaccord Genuity	Hold	Hold	main
2018-10-26 15:39:13	Jefferies	Hold	Hold	main
2019-01-04 11:48:18	Goldman Sachs	Neutral	Buy	down
2019-01-07 12:23:21	Pivotal Research	Hold	Buy	down
2019-01-10 12:24:42	Cowen & Co.	Market Perform	Underperform	up
2019-01-14 13:44:45	Citigroup	Neutral	Sell	up
2019-01-16 12:40:05	RBC Capital	Sector Perform	Outperform	down
2019-01-28 15:00:44	Credit Suisse	Outperform	Outperform	main
2019-02-06 11:33:38	Raymond James	Market Perform	Underperform	up
2019-03-14 11:30:27	BTIG Research	Buy	Neutral	up
2019-04-05 11:43:41	Bank of America	Neutral	Neutral	main
2019-04-05 12:43:39	Summit Insights Group	Hold	Sell	up
2019-04-08 11:24:23	RBC Capital	Outperform	Sector Perform	up
2019-04-16 13:53:40	Morgan Stanley	Underweight	Underweight	main
2019-04-18 11:04:04	Wedbush	Neutral	Outperform	down
2019-04-18 12:33:41	Vertical Group	Negative	Mixed	down
2019-04-24 10:44:04	JP Morgan	Neutral	Underweight	up
2019-04-24 11:24:51	Canaccord Genuity	Hold	Hold	main
2019-04-24 11:35:50	Evercore ISI Group	In-Line	Underperform	up
2019-04-24 11:49:05	Nomura	Neutral	Neutral	main
2019-04-24 12:21:45	Morgan Stanley	Underweight	Underweight	main
2019-04-24 13:22:17	Barclays	Overweight	Overweight	main
2019-04-24 14:35:12	Stifel Nicolaus	Hold	Hold	main
2019-04-24 14:59:48	UBS	Sell	Sell	main
2019-06-17 13:22:15	Aegis Capital	Buy	Hold	up
2019-06-18 12:39:47	BTIG	Buy		main
2019-07-11 12:48:17	Bank of America	Neutral		reit
2019-07-12 11:08:25	Goldman Sachs	Buy	Neutral	up
2019-07-15 14:09:39	Morgan Stanley	Underweight		main
2019-07-23 10:33:40	Stifel Nicolaus	Buy	Hold	up
2019-07-24 10:28:31	UBS	Neutral	Sell	up
2019-07-24 11:29:16	Summit Insights Group	Buy	Hold	up
2019-07-24 11:44:09	Nomura	Neutral		main
2019-07-24 11:51:26	Credit Suisse	Outperform		main
2019-07-24 12:15:50	Canaccord Genuity	Hold		main
2019-07-24 12:16:27	Morgan Stanley	Underweight		main
2019-07-24 12:21:39	Stifel	Buy		main
2019-07-24 12:27:04	Deutsche Bank	Hold		main
2019-07-24 12:34:44	SunTrust Robinson Humphrey	Hold		main
2019-07-24 12:35:51	Rosenblatt	Buy		main
2019-07-24 12:46:38	Wedbush	Neutral		main
2019-07-24 13:02:47	JP Morgan	Neutral		main
2019-09-03 10:08:42	Evercore ISI Group	Outperform	In-Line	up
2019-09-17 10:47:31	Susquehanna	Neutral	Negative	up
2019-09-24 10:42:18	Guggenheim	Buy	Neutral	up
2019-10-01 11:48:21	MoffettNathanson	Neutral		main
2019-10-04 10:37:56	Morgan Stanley	Equal-Weight	Underweight	up
2019-10-15 14:39:43	Arete	Buy	Neutral	up
2019-10-18 10:23:18	Bank of America	Buy	Neutral	up
2019-10-21 14:17:34	Credit Suisse	Outperform		main
2019-10-23 10:28:46	JP Morgan	Overweight	Neutral	up
2019-10-23 10:44:26	Barclays	Overweight		main
2019-10-23 11:28:20	Needham	Hold	Underperform	up
2019-10-23 12:07:35	Wedbush	Neutral		main
2019-10-23 12:08:49	Credit Suisse	Outperform		main
2019-10-23 13:18:27	Nomura	Neutral		main
2019-11-25 13:00:02	Loop Capital	Buy	Hold	up
2019-12-13 11:21:06	JMP Securities	Market Outperform	Market Perform	up
2020-01-09 12:38:13	Jefferies	Buy	Hold	up
2020-01-09 12:39:15	Cowen & Co.	Outperform	Market Perform	up
2020-01-17 11:47:31	UBS	Buy	Neutral	up
2020-01-21 13:47:11	Morgan Stanley	Equal-Weight		main
2020-01-23 13:42:24	B of A Securities	Buy		reit
2020-01-29 14:26:24	Stifel Nicolaus	Buy		main
2020-02-03 12:40:55	Credit Suisse	Outperform		main
2020-02-05 12:16:16	Rosenblatt	Buy		reit
2020-02-05 14:02:50	Atlantic Equities	Neutral	Underweight	up
2020-02-05 14:04:22	MKM Partners	Neutral		reit
2020-03-05 11:14:24	MKM Partners	Buy	Neutral	up
2020-03-12 08:54:57	Deutsche Bank	Buy	Hold	up
2020-03-12 12:18:38	Argus Research	Buy	Hold	up
2020-03-18 16:40:40	JP Morgan	Overweight		main
2020-03-20 10:47:35	Wells Fargo	Overweight	Equal-Weight	up
2020-03-30 13:36:20	UBS	Buy		main
2020-03-30 20:13:21	Morgan Stanley	Equal-Weight		main
2020-03-31 14:49:56	SunTrust Robinson Humphrey	Hold		main
2020-04-03 12:42:18	Goldman Sachs	Buy		main
2020-04-16 12:42:21	MKM Partners	Buy		main
2020-04-20 14:26:49	B of A Securities	Buy		reit
2020-04-20 19:20:54	Credit Suisse	Outperform		main
2020-04-22 11:28:52	Oppenheimer	Outperform	Perform	up
2020-04-22 12:01:11	RBC Capital	Outperform		reit
2020-04-22 12:19:30	Credit Suisse	Outperform		main
2020-04-22 12:46:34	MKM Partners	Buy		main
2020-04-22 13:31:14	Jefferies	Buy		main
2020-04-22 13:52:18	UBS	Buy		main
2020-04-22 14:50:25	Barclays	Overweight		main
2020-04-22 15:12:15	Wedbush	Neutral		main
2020-04-22 16:14:37	SunTrust Robinson Humphrey	Hold		main
2020-04-22 16:17:00	JP Morgan	Overweight		reit
2020-04-22 16:39:41	JMP Securities	Market Outperform		main
2020-04-23 10:58:51	Rosenblatt	Buy		reit
2020-04-23 15:57:34	Morgan Stanley	Equal-Weight		main
2020-05-06 11:17:28	Citigroup	Sell	Neutral	down
2020-06-01 12:19:44	Deutsche Bank	Buy		main
2020-06-12 13:25:33	JP Morgan	Overweight		main
2020-06-26 11:51:43	Wells Fargo	Overweight		main
2020-07-09 12:45:25	Morgan Stanley	Equal-Weight		main
2020-07-20 15:55:26	SunTrust Robinson Humphrey	Hold		main
2020-07-21 14:07:53	Deutsche Bank	Buy		main
2020-07-22 10:48:54	Guggenheim	Neutral	Buy	down
2020-07-22 11:09:52	Barclays	Overweight		main
2020-07-22 12:39:56	Credit Suisse	Outperform		main
2020-08-24 11:05:08	Citigroup	Sell		main
