	0	1
Earnings Date	2020-10-29 00:00:00	2020-11-02 00:00:00
Earnings Average	0.92	0.92
Earnings Low	0.85	0.85
Earnings High	0.99	0.99
Revenue Average	1104840000	1104840000
Revenue Low	1077000000	1077000000
Revenue High	1139200000	1139200000
