	0	1
Earnings Date	2020-10-28 00:00:00	2020-11-02 00:00:00
Earnings Average	1.94	1.94
Earnings Low	1.57	1.57
Earnings High	2.45	2.45
Revenue Average	1177030000	1177030000
Revenue Low	1104700000	1104700000
Revenue High	1293900000	1293900000
