Date	Firm	To Grade	From Grade	Action
2019-03-06 12:37:56	Bank of America	Underperform	Neutral	down
2019-04-04 11:23:47	Citigroup	Buy	Neutral	up
2019-04-04 12:54:56	Bank of America	Neutral	Underperform	up
2019-05-08 13:01:32	UBS	Neutral		main
2019-05-29 10:45:21	Bank of America	Underperform	Neutral	down
2019-09-26 10:41:36	Morgan Stanley	Equal-Weight	Overweight	down
2019-09-26 13:10:54	Wolfe Research	Peer Perform	Outperform	down
2019-10-04 13:22:04	Goldman Sachs	Neutral	Buy	down
2020-02-25 12:00:27	Bernstein	Market Perform	Underperform	up
2020-05-27 10:51:33	JP Morgan	Neutral	Underweight	up
2020-06-03 15:24:34	Goldman Sachs	Buy	Neutral	up
2020-06-24 11:13:10	Goldman Sachs	Neutral	Buy	down
2020-07-21 10:15:46	CICC	Outperform	Neutral	up
2020-08-12 14:33:00	Piper Sandler	Neutral		main
2020-08-25 11:39:09	UBS	Neutral	Sell	up
2020-08-26 09:22:26	Morgan Stanley	Overweight	Equal-Weight	up
