	0	1
Earnings Date	2020-11-23 00:00:00	2020-11-27 00:00:00
Earnings Average	0.34	0.34
Earnings Low	0.3	0.3
Earnings High	0.36	0.36
Revenue Average	6907840000	6907840000
Revenue Low	6789000000	6789000000
Revenue High	7120000000	7120000000
