Date	Firm	To Grade	From Grade	Action
2019-02-22 11:41:32	Cowen & Co.	Market Perform	Outperform	down
2019-03-15 13:38:45	Mizuho	Buy	Buy	main
2019-03-15 13:46:25	Barclays	Overweight	Overweight	main
2019-03-15 13:50:20	BMO Capital	Market Perform	Market Perform	main
2019-04-02 11:16:02	KeyBanc	Overweight	Overweight	main
2019-04-26 13:51:07	KeyBanc	Overweight	Overweight	main
2019-05-14 11:39:42	UBS	Buy		main
2019-06-10 12:29:21	Morgan Stanley	Equal-Weight		main
2019-06-14 10:51:14	Summit Insights Group	Buy	Hold	up
2019-06-14 10:56:12	KeyBanc	Overweight		main
2019-06-14 11:21:23	Charter Equity	Market Perform	Buy	down
2019-06-14 11:51:31	Morgan Stanley	Equal-Weight		main
2019-06-14 13:04:31	UBS	Buy		main
2019-06-14 13:18:29	Barclays	Overweight		main
2019-06-14 13:29:07	BMO Capital	Market Perform		main
2019-06-14 13:33:27	JP Morgan	Overweight		main
2019-06-14 13:41:39	Deutsche Bank	Buy		main
2019-06-14 13:47:25	Citigroup	Buy		main
2019-06-17 13:28:04	Baird	Outperform		main
2019-08-09 10:18:02	KeyBanc	Overweight		main
2019-09-13 09:53:22	KeyBanc	Overweight		main
2019-09-13 11:24:27	Wells Fargo	Market Perform		main
2019-09-13 12:09:39	Mizuho	Buy		reit
2019-09-13 12:17:57	SunTrust Robinson Humphrey	Buy		main
2019-09-13 12:23:37	Loop Capital	Hold	Buy	down
2019-09-13 14:25:22	Morgan Stanley	Equal-Weight		main
2019-11-11 12:40:52	Morgan Stanley	Equal-Weight		main
2019-11-19 11:17:38	Morgan Stanley	Overweight	Equal-Weight	up
2019-11-22 12:56:32	Cascend	Buy		reit
2019-12-10 14:21:10	PiperJaffray	Overweight		main
2019-12-11 14:11:04	Oppenheimer	Outperform		main
2019-12-13 10:35:29	KeyBanc	Overweight		main
2019-12-13 12:36:47	Wells Fargo	Equal-Weight		main
2019-12-13 13:05:17	Mizuho	Buy		reit
2019-12-13 14:59:57	BMO Capital	Market Perform		main
2019-12-16 13:03:15	Citigroup	Buy		main
2020-01-21 13:58:55	SunTrust Robinson Humphrey	Buy		main
2020-03-09 13:31:22	Morgan Stanley	Overweight		main
2020-03-09 14:43:45	B of A Securities	Buy		reit
2020-03-13 09:36:56	KeyBanc	Overweight		main
2020-03-13 11:01:06	Rosenblatt	Buy		main
2020-03-13 12:14:25	Citigroup	Buy		main
2020-03-13 13:10:38	UBS	Buy		main
2020-03-13 14:13:36	Baird	Outperform		main
2020-03-13 14:54:20	Morgan Stanley	Overweight		main
2020-03-16 09:08:58	BMO Capital	Outperform	Market Perform	up
2020-03-30 16:31:46	Citigroup	Buy		main
2020-03-30 18:58:06	Morgan Stanley	Overweight		main
2020-03-31 10:43:14	KeyBanc	Overweight		main
2020-04-09 10:30:14	Charter Equity	Market Outperform	Market Perform	up
2020-06-03 15:45:49	B of A Securities	Buy		main
2020-06-05 08:45:23	KeyBanc	Overweight		main
2020-06-05 11:05:21	Rosenblatt	Buy		main
2020-06-05 11:32:50	UBS	Buy		main
2020-06-05 13:31:14	Morgan Stanley	Overweight		main
2020-06-05 13:55:02	Suntrust Robinson Humphrey	Buy		main
2020-06-22 14:17:24	Mizuho	Buy		main
2020-06-26 11:17:36	Evercore ISI Group	Outperform	In-Line	up
2020-09-01 15:38:28	Oppenheimer	Outperform		main
2020-09-04 08:45:46	KeyBanc	Overweight		main
2020-09-04 10:57:56	Rosenblatt	Buy		main
2020-09-04 11:09:33	UBS	Buy		main
2020-09-04 12:03:13	Credit Suisse	Outperform		main
2020-09-04 13:06:04	Truist Securities	Buy		main
2020-09-04 13:16:36	Morgan Stanley	Overweight		main
2020-09-04 13:51:37	Citigroup	Buy		main
2020-09-04 15:02:24	JP Morgan	Overweight		main
2020-09-04 15:41:44	Mizuho	Buy		main
2020-09-04 15:43:38	Loop Capital	Buy		main
2020-09-04 15:45:18	Deutsche Bank	Buy		main
2020-09-04 15:47:43	Wells Fargo	Equal-Weight		main
2020-09-24 12:22:59	Piper Sandler	Overweight		main
