	0	1
Earnings Date	2020-12-01 00:00:00	2020-12-07 00:00:00
Earnings Average	0.67	0.67
Earnings Low	0.6	0.6
Earnings High	0.73	0.73
Revenue Average	1085540000	1085540000
Revenue Low	1083700000	1083700000
Revenue High	1102000000	1102000000
