Date	Firm	To Grade	From Grade	Action
2017-09-08 17:22:42	Canaccord Genuity	Hold		main
2018-02-22 13:00:01	KeyBanc	Overweight	Overweight	main
2018-03-08 14:10:36	Deutsche Bank	Buy	Buy	main
2018-03-08 16:22:21	Canaccord Genuity	Hold	Hold	main
2018-03-19 12:31:51	KeyBanc	Overweight	Overweight	main
2018-04-23 10:07:02	Canaccord Genuity	Buy	Hold	up
2018-05-24 11:36:13	KeyBanc	Overweight	Overweight	main
2018-05-24 12:03:26	Deutsche Bank	Buy	Buy	main
2018-05-24 12:13:04	Oppenheimer	Outperform	Outperform	main
2018-05-24 15:44:35	Canaccord Genuity	Buy	Buy	main
2018-06-05 10:46:58	Needham	Hold	Buy	down
2018-06-07 11:11:55	KeyBanc	Overweight	Overweight	main
2018-06-07 12:20:49	Canaccord Genuity	Buy	Buy	main
2018-06-07 12:27:55	Deutsche Bank	Buy	Buy	main
2018-06-07 13:16:57	Oppenheimer	Outperform	Outperform	main
2018-06-27 11:48:40	Needham	Buy	Hold	up
2018-09-07 09:57:25	KeyBanc	Overweight	Overweight	main
2018-09-07 16:13:39	Canaccord Genuity	Buy	Buy	main
2019-02-04 10:58:19	KeyBanc	Sector Weight	Overweight	down
2019-03-04 12:34:25	SunTrust Robinson Humphrey	Hold	Buy	down
2019-03-18 10:30:02	Goldman Sachs	Buy	Neutral	up
2019-04-03 13:19:48	Canaccord Genuity	Buy	Buy	main
2019-05-31 14:13:03	Canaccord Genuity	Buy		main
2019-05-31 15:47:53	Morgan Stanley	Equal-Weight		main
2019-06-13 11:59:03	Oppenheimer	Outperform		main
2019-06-21 13:09:45	Deutsche Bank	Buy		main
2019-08-29 11:05:46	Guggenheim	Buy		main
2019-08-29 11:51:47	JP Morgan	Overweight		main
2019-08-29 12:12:23	Piper Jaffray	Overweight		main
2019-08-29 12:19:28	Canaccord Genuity	Buy		main
2019-08-29 12:46:14	DA Davidson	Neutral		main
2019-08-29 13:07:04	Morgan Stanley	Equal-Weight		main
2019-08-29 13:13:25	Baird	Neutral		main
2019-10-03 10:10:26	SunTrust Robinson Humphrey	Buy	Hold	up
2019-11-18 12:06:24	Canaccord Genuity	Hold	Buy	down
2019-11-19 11:25:15	DA Davidson	Buy	Neutral	up
2019-12-06 13:23:20	Morgan Stanley	Equal-Weight		main
2019-12-06 14:39:28	JP Morgan	Overweight		main
2019-12-06 15:48:14	Canaccord Genuity	Hold		main
2020-01-13 14:11:35	Morgan Stanley	Equal-Weight		main
2020-03-04 11:02:52	Needham	Hold	Buy	down
2020-03-06 13:19:26	Citigroup	Buy		main
2020-03-06 13:56:41	Baird	Neutral		main
2020-03-06 14:14:22	DA Davidson	Buy		main
2020-03-06 14:37:11	Morgan Stanley	Equal-Weight		main
2020-03-25 13:53:37	Morgan Stanley	Equal-Weight		main
2020-04-02 15:56:11	JP Morgan	Overweight		main
2020-04-02 20:13:14	Canaccord Genuity	Hold		main
2020-04-13 08:57:14	BMO Capital	Outperform	Market Perform	up
2020-05-21 13:24:26	Baird	Neutral		main
2020-05-29 12:21:14	Morgan Stanley	Equal-Weight		main
2020-06-01 13:34:19	Morgan Stanley	Equal-Weight		main
2020-06-30 10:26:55	BTIG	Neutral	Buy	down
