Date	Firm	To Grade	From Grade	Action
2012-05-10 07:46:00	PiperJaffray	Overweight		main
2012-05-10 10:44:00	UBS	Buy		main
2012-05-14 06:51:00	Canaccord Genuity	Buy		main
2012-08-03 11:33:00	UBS	Buy		main
2012-08-15 06:47:00	PiperJaffray	Overweight		main
2012-08-15 12:31:00	UBS	Buy		main
2012-10-09 11:11:00	UBS	Buy		main
2012-11-07 13:47:00	UBS	Buy		main
2013-03-27 11:11:45	Sidoti & Co.	Buy		init
2013-04-05 08:16:57	PiperJaffray	Overweight		main
2013-05-17 09:29:04	Canaccord Genuity	Buy		main
2013-06-20 16:33:19	Wedbush	Outperform		init
2013-10-25 08:43:10	Stifel Nicolaus	Sell	Hold	down
2013-11-18 07:28:43	Canaccord Genuity	Hold	Buy	down
2013-11-18 08:42:47	Wedbush	Outperform		main
2014-01-23 16:00:00	PiperJaffray	Neutral	Buy	down
2015-05-06 09:00:00	Canaccord Genuity	Hold		main
2015-06-01 06:46:58	PiperJaffray	Overweight	Neutral	up
2015-08-05 03:38:37	Canaccord Genuity	Hold		main
2016-11-03 15:05:54	PiperJaffray	Neutral	Overweight	down
2017-05-05 12:37:06	Canaccord Genuity	Buy	Hold	up
2018-08-07 17:50:19	Canaccord Genuity	Buy	Buy	main
2019-12-23 15:06:58	BWS Financial	Buy		main
2020-01-03 13:50:53	PiperJaffray	Overweight		main
2020-05-28 11:50:22	Canaccord Genuity	Buy		reit
