	0	1
Earnings Date	2020-10-23 00:00:00	2020-10-27 00:00:00
Earnings Average	-0.12	-0.12
Earnings Low	-0.34	-0.34
Earnings High	0.21	0.21
Revenue Average	3313830000	3313830000
Revenue Low	3187000000	3187000000
Revenue High	3528000000	3528000000
