Date	Firm	To Grade	From Grade	Action
2019-06-21	Wedbush	Neutral		init
2019-07-09	Barclays	Equal-Weight		init
2019-07-09	William Blair	Outperform		init
2019-07-09	Bank of America	Buy		init
2019-07-09	RBC Capital	Sector Perform		init
2019-07-09	UBS	Buy		init
2019-07-09	Nomura	Neutral		init
2019-07-09	Raymond James	Market Perform		init
2019-07-09	Morgan Stanley	Equal-Weight		init
2019-07-09	Jefferies	Hold		init
2019-07-09	JP Morgan	Overweight		init
2019-07-09	Wells Fargo	Outperform		init
2019-07-19	Morgan Stanley	Equal-Weight		main
2019-09-18	Nomura	Neutral		main
2019-09-18	Barclays	Equal-Weight		main
2019-09-23	Nomura	Buy	Neutral	up
2019-11-11	Credit Suisse	Outperform		init
2019-12-05	Morgan Stanley	Overweight	Equal-Weight	up
2019-12-10	RBC Capital	Sector Perform		main
2020-01-27	Wedbush	Overweight	Neutral	up
2020-02-21	RBC Capital	Outperform	Sector Perform	up
2020-02-24	Evercore ISI Group	Outperform		init
2020-03-18	JP Morgan	Overweight		main
2020-04-03	RBC Capital	Outperform		reit
2020-04-03	Nomura	Buy		main
2020-04-03	Credit Suisse	Outperform		main
2020-04-03	JP Morgan	Overweight		main
2020-04-03	Morgan Stanley	Overweight		main
2020-04-17	Morgan Stanley	Equal-Weight	Overweight	down
2020-04-17	Credit Suisse	Outperform		main
2020-04-21	UBS	Neutral	Buy	down
2020-06-10	UBS	Neutral		main
2020-06-10	B of A Securities	Buy		main
2020-06-10	Credit Suisse	Outperform		main
2020-06-10	RBC Capital	Outperform	Accumulate	main
2020-06-10	Nomura Instinet	Buy		main
2020-06-22	Morgan Stanley	Equal-Weight		main
2020-07-15	Cleveland Research	Buy		init
2020-09-11	Morgan Stanley	Equal-Weight		main
2020-09-11	Credit Suisse	Outperform		main
2020-09-11	B of A Securities	Buy		main
