	0	1
Earnings Date	2020-10-22 00:00:00	2020-10-26 00:00:00
Earnings Average	1.09	1.09
Earnings Low	1.05	1.05
Earnings High	1.18	1.18
Revenue Average	3398760000	3398760000
Revenue Low	2992830000	2992830000
Revenue High	4419910000	4419910000
