Date	Firm	To Grade	From Grade	Action
2019-09-05 11:41:04	Barclays	Overweight		main
2019-09-05 11:46:16	Credit Suisse	Neutral		main
2019-09-05 13:02:02	MKM Partners	Buy		main
2019-09-06 14:22:50	Citigroup	Neutral		main
2019-10-16 13:36:13	Morgan Stanley	Equal-Weight		main
2019-11-12 12:20:34	MKM Partners	Buy		reit
2019-12-05 13:11:59	Credit Suisse	Neutral		main
2020-03-13 12:47:03	Credit Suisse	Neutral		main
2020-03-13 13:18:11	Wells Fargo	Overweight		main
2020-03-13 13:44:49	MKM Partners	Buy		main
2020-03-13 14:29:27	Baird	Outperform		main
2020-03-25 14:13:39	Morgan Stanley	Equal-Weight		main
2020-03-27 11:29:49	RBC Capital	Outperform		main
2020-03-31 10:16:46	Piper Sandler	Overweight		main
2020-03-31 16:37:58	Morgan Stanley	Equal-Weight		main
2020-04-16 12:31:31	Credit Suisse	Neutral		main
2020-05-12 12:32:48	Morgan Stanley	Equal-Weight		main
2020-06-05 12:16:56	Credit Suisse	Neutral		main
2020-06-05 12:44:55	Cantor Fitzgerald	Overweight		main
2020-06-05 12:50:53	Wedbush	Underperform		main
2020-06-19 11:53:58	Goldman Sachs	Sell	Neutral	down
2020-09-09 08:57:10	Piper Sandler	Overweight		main
2020-09-09 10:51:43	Wells Fargo	Overweight		main
2020-09-09 11:05:09	RBC Capital	Outperform		main
2020-09-09 12:06:51	Morgan Stanley	Equal-Weight		main
2020-09-09 14:19:12	Mizuho	Neutral		main
2020-09-09 14:21:06	DA Davidson	Neutral		main
2020-09-09 14:29:45	Canaccord Genuity	Buy		main
