	0	1
Earnings Date	2020-10-29 00:00:00	2020-11-02 00:00:00
Earnings Average	0.37	0.37
Earnings Low	0.24	0.24
Earnings High	0.49	0.49
Revenue Average	1647730000	1647730000
Revenue Low	1519600000	1519600000
Revenue High	1794500000	1794500000
