	0	1
Earnings Date	2020-10-21 00:00:00	2020-10-26 00:00:00
Earnings Average	0.86	0.86
Earnings Low	0.82	0.82
Earnings High	0.9	0.9
Revenue Average	2697980000	2697980000
Revenue Low	2650530000	2650530000
Revenue High	2732970000	2732970000
