	0	1
Earnings Date	2016-11-30 00:00:00	2016-12-05 00:00:00
Earnings Average	1.61	1.61
Earnings Low	1.57	1.57
Earnings High	1.68	1.68
Revenue Average	8053670000	8053670000
Revenue Low	7680220000	7680220000
Revenue High	8409310000	8409310000
