	0	1
Earnings Date	2020-11-05 00:00:00	2020-11-09 00:00:00
Earnings Average	-3.98	-3.98
Earnings Low	-5.37	-5.37
Earnings High	-3.12	-3.12
Revenue Average	223490000	223490000
Revenue Low	74900000	74900000
Revenue High	339190000	339190000
