Date	Firm	To Grade	From Grade	Action
2012-02-22 06:39:00	Goldman Sachs	Neutral		main
2012-02-22 06:54:00	Oppenheimer	Outperform		main
2012-02-22 11:53:00	UBS	Buy		main
2012-02-23 08:01:00	Stifel Nicolaus	Hold		init
2012-04-13 06:19:00	Jefferies	Hold		main
2012-04-20 11:36:00	JP Morgan	Overweight		main
2012-04-23 06:55:00	Deutsche Bank	Buy		main
2012-04-26 07:18:00	Deutsche Bank	Buy		main
2012-05-18 07:08:00	Bank oferica	Buy		main
2012-05-18 07:53:00	Goldman Sachs	Neutral		main
2012-08-03 13:37:00	Barclays	Equal-Weight	Overweight	down
2012-08-07 06:09:00	Jefferies	Hold		main
2012-08-22 05:56:00	Oppenheimer	Outperform		main
2012-08-22 06:03:00	JP Morgan	Overweight		main
2012-08-22 06:18:00	Bank of America	Buy		main
2012-08-22 06:20:00	Citigroup	Buy		main
2012-08-22 06:24:00	Wedbush	Outperform		main
2012-08-22 10:59:00	UBS	Buy		main
2012-09-11 09:53:00	Evercore Partners	Equal-Weight		init
2012-10-03 06:49:00	Wedbush	Outperform		main
2012-11-16 05:59:00	Millman Research	Hold	Buy	down
2013-01-10 08:43:52	Wells Fargo	Market Perform		init
2013-01-25 10:21:54	First Analysis	Equal-Weight	Overweight	down
2013-02-04 07:44:33	Jefferies	Hold		main
2013-02-22 14:24:14	UBS	Buy		main
2013-03-11 08:41:36	Bank of America	Neutral	Buy	down
2013-04-25 06:22:44	JP Morgan	Neutral	Overweight	down
2013-04-25 06:29:28	Bank of America	Neutral		main
2013-04-25 06:36:24	Citigroup	Neutral	Buy	down
2013-04-25 11:14:20	Raymond James	Market Perform	Outperform	down
2013-05-06 09:37:56	First Analysis	Overweight	Equal-Weight	up
2013-05-22 10:43:37	Goldman Sachs	Neutral		main
2013-06-05 09:17:59	Deutsche Bank	Hold	Buy	down
2013-09-18 07:03:30	Morgan Stanley	Underweight	Equal-Weight	down
2013-10-18 07:13:51	Bank of America	Buy	Neutral	up
2013-11-22 11:15:18	Deutsche Bank	Hold		main
2014-02-12 16:00:00	Evercore Partners	Underweight	Equal-weight	down
2014-03-03 08:00:00	Citigroup	Buy	Neutral	up
2014-05-21 23:44:55	Raymond James	Strong Buy		main
2014-05-28 22:52:53	JP Morgan	Neutral		main
2014-08-14 09:00:00	UBS	Buy		main
2014-08-22 09:00:00	Raymond James	Strong Buy		main
2014-09-16 06:46:20	RBC Capital	Outperform		init
2014-10-02 06:18:41	Evercore Partners	Underweight	Equal-weight	down
2014-11-21 05:24:03	Bank of America	Buy		main
