	0	1
Earnings Date	2021-02-25 00:00:00	2021-03-01 00:00:00
Earnings Average	-0.1	-0.1
Earnings Low	-0.12	-0.12
Earnings High	-0.09	-0.09
Revenue Average	119180000	119180000
Revenue Low	118980000	118980000
Revenue High	119900000	119900000
