Date	Firm	To Grade	From Grade	Action
2015-06-25 06:29:23	Leerink Swann	Outperform		init
2015-06-30 07:07:05	RBC Capital	Outperform		init
2015-07-07 07:16:57	Baird	Outperform		init
2015-07-13 04:02:01	Barclays	Equal-Weight		init
2015-07-13 04:18:34	Morgan Stanley	Equal-Weight		init
2015-07-13 06:49:35	SunTrust Robinson Humphrey	Buy		init
2015-07-13 07:09:07	PiperJaffray	Overweight		init
2015-07-13 07:09:22	William Blair	Market Perform		init
2015-07-13 07:13:31	Stifel Nicolaus	Buy		init
2015-07-13 07:25:12	Raymond James	Market Perform		init
2015-07-13 07:26:48	Deutsche Bank	Buy		init
2015-07-13 07:34:09	Bank of America	Neutral		init
2015-07-17 06:00:09	Morgan Stanley	Equal-Weight		init
2015-08-06 07:26:09	Dougherty	Neutral	Buy	down
2015-09-08 04:11:27	Morgan Stanley	Overweight	Equal-Weight	up
2015-09-10 06:18:27	Cowen & Co.	Market Perform		init
2015-09-14 16:22:30	Pacific Crest	Overweight		init
2015-09-15 09:09:23	Cleveland Research	Neutral		init
2015-09-28 16:26:39	Sterne Agee CRT	Neutral		init
2015-11-16 08:18:37	SunTrust Robinson Humphrey	Buy		main
2015-11-17 06:21:05	Bank of America	Buy	Neutral	up
2015-11-30 03:48:40	Barclays	Overweight	Equal-Weight	up
2015-12-09 09:10:46	Ladenburg Thalmann	Neutral		init
2015-12-18 06:07:48	Mizuho	Buy		init
2016-01-21 06:56:43	Raymond James	Outperform	Market Perform	up
2016-01-21 07:13:02	Stifel Nicolaus	Buy		main
2016-01-27 06:13:14	Citigroup	Buy		init
2016-02-02 07:43:07	Oppenheimer	Outperform		init
2016-02-17 09:09:50	SunTrust Robinson Humphrey	Buy		main
2016-02-18 14:39:18	Pacific Crest	Overweight		main
2016-02-23 03:56:55	Pacific Crest	Sector Weight	Overweight	down
2016-02-23 03:57:19	Baird	Neutral	Buy	down
2016-02-23 06:44:02	PiperJaffray	Neutral	Overweight	down
2016-02-23 06:44:18	SunTrust Robinson Humphrey	Buy		main
2016-02-23 06:47:21	Stifel Nicolaus	Hold	Buy	down
2016-02-23 07:29:48	Leerink Swann	Market Perform	Outperform	down
2016-02-23 09:20:32	Raymond James	Outperform		main
2016-02-23 11:36:49	Deutsche Bank	Buy		main
2016-02-24 05:22:15	Barclays	Overweight		main
2016-03-31 07:02:45	Longbow Research	Buy		init
2016-04-21 07:40:05	Cowen & Co.	Market Perform		main
2016-06-09 06:54:40	Wedbush	Outperform		init
2016-07-12 06:25:22	Wells Fargo	Market Perform		init
2016-08-03 06:36:36	Morgan Stanley	Overweight		main
2016-08-03 07:30:39	Deutsche Bank	Buy		main
2016-08-03 08:16:09	Bank of America	Buy		main
2016-08-03 08:16:33	Longbow Research	Buy		main
2016-09-29 06:35:38	Pacific Crest	Underweight	Sector Weight	down
2016-11-03 08:36:40	Morgan Stanley	Equal-Weight	Overweight	down
2016-11-03 08:36:49	Citigroup	Neutral	Buy	down
2016-11-03 08:37:06	Mizuho	Neutral	Buy	down
2016-11-03 10:26:50	SunTrust Robinson Humphrey	Hold	Buy	down
2016-11-03 10:37:34	Longbow Research	Neutral	Buy	down
2016-11-03 10:38:04	PiperJaffray	Neutral	Buy	down
2016-11-03 11:16:51	Bank of America	Underperform	Buy	down
2016-11-03 11:56:43	Leerink Swann	Market Perform		main
2016-11-03 12:01:53	Cowen & Co.	Market Perform		main
2016-11-03 12:54:35	Stifel Nicolaus	Hold		main
2016-11-03 20:10:14	PiperJaffray	Underweight	Neutral	down
2016-11-04 10:05:08	Barclays	Equal-Weight	Overweight	down
2016-11-04 10:46:40	Wedbush	Neutral	Outperform	down
2016-11-16 12:20:32	Pacific Crest	Sector Weight	Underweight	up
2016-12-08 11:01:09	Deutsche Bank	Hold	Buy	down
2017-01-31 15:11:49	Citigroup	Sell	Neutral	down
2017-08-03 17:05:58	Deutsche Bank	Hold		main
2017-10-20 16:04:52	Morgan Stanley	Equal-Weight		main
2017-12-19 10:56:44	Stifel Nicolaus	Sell	Hold	down
2018-01-31 12:14:12	Stifel Nicolaus	Hold	Sell	up
2018-02-27 14:29:46	Citigroup	Sell	Sell	main
2018-02-27 15:22:27	Morgan Stanley	Equal-Weight	Equal-Weight	main
2018-04-02 11:14:12	Morgan Stanley	Underweight	Equal-Weight	down
2018-05-03 13:28:25	Bank of America	Underperform	Underperform	main
2018-08-02 11:45:46	Stifel Nicolaus	Hold	Hold	main
2018-08-02 13:14:29	Wedbush	Neutral	Neutral	main
2018-08-02 14:44:10	Bank of America	Underperform	Underperform	main
2018-10-12 11:37:34	Wedbush	Outperform	Neutral	up
2019-02-22 12:31:08	Wedbush	Neutral	Outperform	down
2019-02-28 12:49:09	DA Davidson	Buy	Neutral	up
2019-07-24 12:45:40	Wedbush	Neutral		main
2019-08-01 12:11:44	Wedbush	Neutral		main
2019-11-04 12:57:57	Citigroup	Neutral	Sell	up
2019-11-04 13:58:57	DA Davidson	Neutral	Buy	down
