	0	1
Earnings Date	2020-11-03 00:00:00	2020-11-09 00:00:00
Earnings Average	2.53	2.53
Earnings Low	2.4	2.4
Earnings High	2.7	2.7
Revenue Average	4484440000	4484440000
Revenue Low	4446000000	4446000000
Revenue High	4559000000	4559000000
