	0	1
Earnings Date	2020-11-05 00:00:00	2020-11-09 00:00:00
Earnings Average	0.65	0.65
Earnings Low	0.5	0.5
Earnings High	0.74	0.74
Revenue Average	4306390000	4306390000
Revenue Low	4095000000	4095000000
Revenue High	4543000000	4543000000
