Date	Firm	To Grade	From Grade	Action
2013-10-15 06:31:51	Goldman Sachs	Neutral		init
2013-10-15 06:36:35	Bank of America	Buy		init
2013-10-15 06:39:15	Morgan Stanley	Equal-Weight		init
2013-10-15 06:39:56	JP Morgan	Overweight		init
2013-10-15 06:54:44	Barclays	Equal-Weight		init
2013-10-15 06:55:03	Nomura	Buy		init
2013-10-15 06:56:38	UBS	Neutral		init
2013-10-30 16:13:26	Oppenheimer	Perform		init
2013-12-12 16:00:00	FBR Capital	Outperform		init
2013-12-17 16:00:00	Stephens & Co.	Equal-Weight		init
2013-12-20 16:00:00	Wedbush	Neutral		init
2014-01-07 08:00:07	Nomura	Buy		main
2014-01-16 16:00:00	William Blair	Outperform		init
2014-01-21 07:47:50	JP Morgan	Neutral	Overweight	down
2014-01-21 08:00:00	Nomura	Buy		main
2014-01-24 08:00:00	Barclays	Equal-Weight	Overweight	down
2014-02-10 08:00:00	Wells Fargo	Outperform		init
2014-02-11 06:40:52	Bank of America	Buy		main
2014-02-12 07:33:28	Nomura	Buy		main
2014-03-20 08:00:00	Pacific Crest	Sector Perform		init
2014-03-25 06:43:41	Imperial Capital	In-Line		init
2014-04-04 08:00:00	Citigroup	Neutral		init
2014-04-07 08:00:00	FBN Securities	Outperform		init
2014-04-08 08:04:41	Wedbush	Outperform	Neutral	up
2014-04-09 07:52:48	Topeka	Buy	Hold	up
2014-05-05 08:19:00	Deutsche Bank	Hold		init
2014-05-07 00:13:31	JP Morgan	Neutral		main
2014-05-07 00:52:59	UBS	Neutral		main
2014-05-07 23:33:01	Citigroup	Equal-Weight		main
2014-05-08 09:37:04	Gabelli & Co.	Hold	Sell	up
2014-05-23 06:30:16	Barclays	Overweight	Equal-weight	up
2014-06-16 06:18:49	Summit Research Partners	Buy		init
2014-07-02 06:40:28	Northland	Market Perform		init
2014-07-16 10:30:00	Goldman Sachs	Buy		up
2014-08-06 23:05:11	Nomura	Buy		main
2014-08-27 16:12:48	Stifel Nicolaus	Buy		init
2014-09-08 07:49:33	UBS	Buy	Neutral	up
2014-10-03 08:20:08	Northland Securities	Underperform	Market Perform	down
2014-10-06 06:02:39	First Analysis	Equal-weight		init
2014-10-16 16:00:00	JP Morgan	Overweight	Neutral	up
2014-11-05 00:00:00	Imperial Capital	In-Line		main
2014-11-05 09:00:00	Nomura	Buy		main
2014-11-11 08:00:00	Macquarie	Neutral		init
2014-12-05 00:00:00	JMP Securities	Market Perform		init
2015-02-12 09:00:00	Stifel Nicolaus	Buy		main
2015-03-26 16:38:55	Raymond James	Market Perform		init
2015-05-20 06:12:45	Evercore ISI Group	Buy		init
2015-06-02 06:44:16	Guggenheim	Buy		init
2015-06-04 09:00:00	Stifel Nicolaus	Buy		main
2015-06-09 07:18:42	Wunderlich	Buy		init
2015-06-22 06:45:56	UBS	Neutral	Buy	down
2015-06-25 16:24:58	Wedbush	Outperform		init
2015-06-26 04:46:48	Barclays	Equal-Weight	Overweight	down
2015-07-13 10:22:04	Dougherty	Buy		init
2015-07-24 09:35:45	OTR Global		Positive	down
2015-07-29 07:46:08	Oppenheimer	Outperform	Perform	up
2015-07-31 09:55:36	Gabelli & Co.	Sell	Hold	down
2015-07-31 13:48:03	Citigroup	Neutral		main
2015-08-18 04:42:22	Imperial Capital	Outperform	In-Line	up
2015-09-10 17:06:31	BTIG Research	Neutral		init
2015-10-05 05:20:37	PiperJaffray	Neutral	Overweight	down
2015-10-09 08:43:57	Dougherty	Neutral	Buy	down
2015-10-14 09:31:04	Deutsche Bank	Hold		main
2015-10-15 17:25:13	DA Davidson	Buy		init
2015-10-23 06:33:10	Wedbush	Neutral	Outperform	down
