	0	1
Earnings Date	2021-02-23 00:00:00	2021-03-01 00:00:00
Earnings Average	1.27	1.27
Earnings Low	1.12	1.12
Earnings High	1.34	1.34
Revenue Average	2059630000	2059630000
Revenue Low	2012500000	2012500000
Revenue High	2087200000	2087200000
