Date	Firm	To Grade	From Grade	Action
2017-11-09 13:03:13	Morgan Stanley	Equal-Weight		main
2017-11-14 16:38:01	Oppenheimer	Underperform	Perform	down
2017-11-27 19:22:08	Needham	Buy	Buy	reit
2018-01-04 12:17:42	Morgan Stanley	Underweight	Equal-Weight	down
2018-01-05 12:51:53	Citigroup	Sell	Neutral	down
2018-02-22 14:27:31	Citigroup	Sell	Sell	main
2018-02-22 15:06:43	Morgan Stanley	Underweight	Underweight	main
2018-03-20 12:37:14	Oppenheimer	Perform	Underperform	up
2018-03-27 11:55:45	Citigroup	Neutral	Sell	up
2018-05-29 11:16:18	Morgan Stanley	Equal-Weight	Underweight	up
2018-07-03 10:48:20	Oppenheimer	Outperform	Perform	up
2018-07-17 10:22:15	KeyBanc	Overweight	Overweight	main
2018-08-09 11:02:04	KeyBanc	Overweight	Overweight	main
2018-08-09 12:52:39	Citigroup	Neutral	Neutral	main
2018-08-09 14:00:31	Oppenheimer	Outperform	Outperform	main
2018-09-11 10:34:04	KeyBanc	Overweight	Overweight	main
2018-10-01 12:52:45	Needham	Buy	Buy	main
2018-10-19 10:09:57	RBC Capital	Outperform	Sector Perform	up
2018-11-01 11:07:13	Wedbush	Outperform	Neutral	up
2018-11-05 17:52:38	Morgan Stanley	Equal-Weight	Equal-Weight	main
2018-12-03 12:56:11	DA Davidson	Buy	Neutral	up
2018-12-19 13:01:34	KeyBanc	Overweight	Overweight	main
2019-01-14 13:37:26	Citigroup	Neutral	Neutral	main
2019-02-22 12:32:22	Wedbush	Neutral	Outperform	down
2019-02-25 15:35:46	Citigroup	Neutral	Neutral	main
2019-03-13 12:44:25	Loop Capital	Sell	Hold	down
2019-04-01 10:15:53	KeyBanc	Overweight	Overweight	main
2019-04-04 10:43:07	Guggenheim	Neutral	Buy	down
2019-04-08 11:56:01	Citigroup	Sell	Neutral	down
2019-04-09 11:15:25	Citigroup	Sell	Neutral	down
2019-05-01 12:45:35	Vertical Group	Mixed	Negative	up
2019-05-09 10:11:22	KeyBanc	Overweight		main
2019-05-09 12:52:27	RBC Capital	Outperform		main
2019-05-10 12:06:18	Morgan Stanley	Equal-Weight		main
2019-05-23 14:48:31	DA Davidson	Buy		main
2019-05-28 11:56:07	Stephens & Co.	Equal-Weight	Overweight	down
2019-06-05 11:35:55	Guggenheim	Buy	Neutral	up
2019-07-02 10:37:07	RBC Capital	Sector Perform	Outperform	down
2019-08-07 12:44:23	Vertical Group	Positive	Mixed	up
2019-08-08 10:36:00	Stephens & Co.	Overweight	Equal-Weight	up
2019-08-08 11:33:37	Rosenblatt	Buy	Neutral	up
2019-09-04 11:56:37	DA Davidson	Buy		main
2019-09-09 11:36:02	SunTrust Robinson Humphrey	Hold		main
2019-09-18 12:23:37	Guggenheim	Buy		main
2019-09-20 13:15:11	Oppenheimer	Outperform		main
2019-10-09 10:30:01	Macquarie	Outperform	Neutral	up
2019-10-11 10:33:22	RBC Capital	Outperform	Sector Perform	up
2019-11-05 14:08:04	Rosenblatt	Buy		reit
2019-11-07 14:07:49	RBC Capital	Outperform		main
2019-11-07 14:24:56	Guggenheim	Buy		main
2019-11-15 12:54:16	Bank of America	Buy		reit
2019-11-22 15:11:09	Macquarie	Outperform		main
2019-12-02 11:09:53	Morgan Stanley	Underweight	Equal-Weight	down
2019-12-03 11:53:04	Needham	Buy		main
2020-02-14 12:31:43	Rosenblatt	Buy		reit
2020-02-14 12:54:08	Wedbush	Neutral		main
2020-03-19 11:10:28	Loop Capital	Hold	Sell	up
2020-04-14 10:15:06	Oppenheimer	Outperform		main
2020-04-14 10:23:26	Needham	Buy		main
2020-04-14 12:58:03	RBC Capital	Outperform		main
2020-04-28 11:36:55	Guggenheim	Neutral	Buy	down
2020-05-22 11:08:32	Stephens & Co.	Equal-Weight	Overweight	down
2020-08-04 11:12:03	Rosenblatt	Buy		main
2020-08-06 10:40:49	Needham	Buy		main
2020-08-06 11:16:28	Rosenblatt	Buy		main
2020-08-06 11:25:29	Benchmark	Buy		main
2020-08-06 12:21:35	Wedbush	Neutral		main
