Date	Firm	To Grade	From Grade	Action
2012-04-26 06:15:00	JP Morgan	Overweight		main
2012-04-27 08:36:00	Goldman Sachs	Buy		main
2012-07-24 07:09:00	Deutsche Bank	Hold		main
2012-09-26 06:49:00	JP Morgan	Overweight		main
2012-10-17 06:51:00	Deutsche Bank	Hold		main
2012-11-02 08:12:00	BMO Capital	Outperform		main
2012-11-08 07:30:00	Deutsche Bank	Hold		main
2013-01-25 06:55:36	Citigroup	Buy		main
2013-04-01 11:11:37	Credit Suisse	Outperform		init
2013-04-15 08:26:48	Deutsche Bank	Hold		main
2013-05-08 09:26:10	Tudor Pickering	Trim	Accumulate	down
2013-06-18 06:23:25	Goldman Sachs	Buy		main
2013-06-25 08:27:00	Deutsche Bank	Hold		main
2013-06-26 08:18:49	Tudor Pickering	Hold	Trim	up
2013-07-29 17:18:45	ISI Group	Buy		init
2013-09-04 06:38:49	Jefferies	Buy		init
2013-10-14 08:25:47	ISI Group	Neutral	Buy	down
2013-10-31 08:39:38	Deutsche Bank	Hold		main
2013-11-13 08:39:23	Maxim Group	Buy		init
2014-01-08 08:30:00	Scotia Howard Weil	Sector Perform	Sector Outperform	down
2014-02-12 16:00:00	Maxim Group	Hold	Buy	down
2014-03-20 08:00:00	Jefferies	Hold	Buy	down
2014-05-02 01:24:42	Credit Suisse	Outperform		main
2014-05-15 20:40:00	Credit Suisse	Outperform		main
2014-05-16 20:06:31	Barclays	Overweight		main
2014-06-16 06:18:44	Jefferies	Buy	Hold	up
2014-06-16 06:18:48	Tudor Pickering	Buy	Hold	up
2014-06-16 19:23:16	Credit Suisse	Outperform		main
2014-06-16 21:26:13	Raymond James	Outperform		main
2014-06-17 06:34:15	Deutsche Bank	Buy	Hold	up
2014-06-23 20:24:13	Citigroup	Buy		main
2014-10-02 09:00:00	Citigroup	Buy		main
2014-10-31 09:00:00	Citigroup	Buy		main
2015-01-09 09:00:00	Jefferies	Buy		main
2015-01-14 00:00:00	Tudor Pickering	Accumulate		down
2015-02-24 07:07:20	Citigroup	Neutral	Buy	down
2015-06-23 08:58:10	Tudor Pickering	Hold	Buy	down
2015-06-25 06:48:21	JP Morgan	Neutral	Overweight	down
2015-07-23 07:15:43	Jefferies	Hold	Buy	down
2015-09-10 05:44:05	Wells Fargo	Market Perform	Outperform	down
2015-09-29 07:29:27	Scotia Howard Weil	Sector Perform		down
2015-12-18 06:27:14	Jefferies	Buy	Hold	up
2016-03-22 07:00:08	Jefferies	Buy		main
2016-04-19 16:28:38	BMO Capital	Outperform		init
2016-05-06 07:42:59	Raymond James	Market Perform	Outperform	down
2016-05-11 07:00:53	Bernstein	Outperform		init
2016-06-08 12:41:03	Jefferies	Buy		main
2016-07-21 08:52:12	Tudor Pickering	Buy	Hold	up
2016-07-25 12:47:11	Jefferies	Buy		main
2016-08-02 08:20:26	UBS	Buy		main
2016-08-02 09:14:13	Citigroup	Neutral		main
2016-08-02 13:19:18	Evercore Partners	Buy		main
2016-08-03 07:44:05	Raymond James	Outperform	Market Perform	up
2016-09-26 06:23:08	RBC Capital	Outperform		init
2016-09-29 09:34:42	Stephens & Co.	Equal-Weight		init
2016-12-19 16:14:03	Morgan Stanley	Overweight	Equal-Weight	up
2017-01-10 15:13:24	Jefferies	Hold	Buy	down
2017-01-11 13:48:19	Barclays	Equal-Weight		down
2017-01-23 16:33:05	Jefferies	Buy	Hold	up
2017-05-08 12:24:29	Wells Fargo	Outperform	Market Perform	up
2017-07-18 14:09:10	Barclays	Overweight	Equal-Weight	up
2017-11-17 12:59:29	Morgan Stanley	Overweight		main
2018-01-17 11:39:15	Barclays	Equal-Weight	Overweight	down
2018-03-02 13:37:47	UBS	Buy	Buy	main
2018-03-09 14:23:37	JP Morgan	Overweight	Neutral	up
2018-03-27 15:27:49	Bank of America	Buy	Buy	main
2018-03-27 16:22:51	Bernstein	Market Perform	Outperform	down
2018-04-17 17:50:07	Barclays	Equal-Weight	Equal-Weight	main
2018-05-05 13:32:14	Argus	Buy		main
2018-05-05 13:32:15	Argus	Buy		main
2018-08-10 13:53:05	UBS	Buy	Buy	main
2018-09-13 12:08:47	Wells Fargo	Outperform	Outperform	main
2018-11-02 18:41:30	Bank of America	Buy	Buy	main
2019-01-16 12:11:10	Barclays	Overweight	Equal-Weight	up
2019-06-26 10:34:09	Raymond James	Strong Buy	Outperform	up
2019-08-02 17:00:50	Stifel	Buy		main
2019-08-05 10:48:44	Bernstein	Market Perform	Outperform	down
2019-08-06 12:14:40	Citigroup	Buy		main
2019-08-08 11:45:09	Argus Research	Hold	Buy	down
2019-08-08 13:01:08	Credit Suisse	Outperform		main
2019-08-29 11:59:32	JP Morgan	Overweight		main
2019-10-23 12:49:26	Raymond James	Strong Buy		main
2019-11-04 12:49:54	UBS	Buy		main
2019-11-25 12:47:31	UBS	Buy		main
2019-12-03 11:05:35	Citigroup	Buy		main
2019-12-06 15:17:59	TD Securities	Buy		main
2020-01-14 12:16:45	Barclays	Equal-Weight	Overweight	down
2020-02-19 12:38:30	Mizuho	Buy		main
2020-02-24 12:13:19	Wells Fargo	Equal-Weight	Overweight	down
2020-03-12 10:40:22	Bernstein	Outperform	Market Perform	up
2020-03-17 14:12:01	Stifel	Buy		main
2020-03-24 10:19:44	Barclays	Overweight	Equal-Weight	up
2020-03-31 16:37:18	Morgan Stanley	Equal-Weight		main
2020-04-14 12:52:14	Wells Fargo	Equal-Weight		main
2020-04-21 09:04:52	Goldman Sachs	Buy	Neutral	up
2020-04-22 13:06:42	Morgan Stanley	Equal-Weight		main
2020-04-27 10:12:32	Wells Fargo	Overweight	Equal-Weight	up
2020-04-30 12:58:57	Morgan Stanley	Equal-Weight		main
2020-05-12 09:52:50	Credit Suisse	Neutral	Outperform	down
2020-06-01 14:24:56	Morgan Stanley	Equal-Weight		main
2020-07-21 12:47:03	Raymond James	Strong Buy		main
2020-08-05 13:27:15	TD Securities	Buy		main
2020-08-06 11:43:47	Citigroup	Buy		main
2020-08-13 13:06:21	Credit Suisse	Neutral		main
