	0	1
Earnings Date	2020-10-28 00:00:00	2020-11-02 00:00:00
Earnings Average	0.26	0.26
Earnings Low	0.22	0.22
Earnings High	0.32	0.32
Revenue Average	1743580000	1743580000
Revenue Low	1424160000	1424160000
Revenue High	2022560000	2022560000
