	0	1
Earnings Date	2020-11-02 00:00:00	2020-11-06 00:00:00
Earnings Average	-0.04	-0.04
Earnings Low	-0.47	-0.47
Earnings High	0.37	0.37
Revenue Average	2324760000	2324760000
Revenue Low	1607000000	1607000000
Revenue High	3820000000	3820000000
